@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
728,19,292.26,306.0,16.22,30.52,0.1,0.7,2,2422
728,19,292.26,306.0,16.22,30.52,0.1,0.7,4,2580
728,19,292.26,306.0,16.22,30.52,0.3,0.1,2,1997
728,19,292.26,306.0,16.22,30.52,0.3,0.1,4,2062
728,19,292.26,306.0,16.22,30.52,0.3,0.4,2,2904
728,19,292.26,306.0,16.22,30.52,0.3,0.4,4,2466
728,19,292.26,306.0,16.22,30.52,0.3,0.7,2,2288
728,19,292.26,306.0,16.22,30.52,0.3,0.7,4,2131
725,20,295.45,297.0,15.96,30.73,0.1,0.1,2,3893
725,20,295.45,297.0,15.96,30.73,0.1,0.1,4,4019
725,20,295.45,297.0,15.96,30.73,0.1,0.4,2,3726
725,20,295.45,297.0,15.96,30.73,0.1,0.4,4,3735
725,20,295.45,297.0,15.96,30.73,0.1,0.7,2,3670
725,20,295.45,297.0,15.96,30.73,0.1,0.7,4,3826
725,20,295.45,297.0,15.96,30.73,0.3,0.1,2,2536
725,20,295.45,297.0,15.96,30.73,0.3,0.1,4,2333
725,20,295.45,297.0,15.96,30.73,0.3,0.4,2,2342
725,20,295.45,297.0,15.96,30.73,0.3,0.4,4,2405
725,20,295.45,297.0,15.96,30.73,0.3,0.7,2,2231
725,20,295.45,297.0,15.96,30.73,0.3,0.7,4,2299
725,20,264.44,337.0,16.14,30.64,0.1,0.1,2,17573
725,20,264.44,337.0,16.14,30.64,0.1,0.1,4,18237
725,20,264.44,337.0,16.14,30.64,0.1,0.4,2,16832
725,20,264.44,337.0,16.14,30.64,0.1,0.4,4,16595
725,20,264.44,337.0,16.14,30.64,0.1,0.7,2,15438
725,20,264.44,337.0,16.14,30.64,0.1,0.7,4,16434
725,20,264.44,337.0,16.14,30.64,0.3,0.1,2,5680
725,20,264.44,337.0,16.14,30.64,0.3,0.1,4,5021
725,20,264.44,337.0,16.14,30.64,0.3,0.4,2,4958
725,20,264.44,337.0,16.14,30.64,0.3,0.4,4,5203
725,20,264.44,337.0,16.14,30.64,0.3,0.7,2,5494
725,20,264.44,337.0,16.14,30.64,0.3,0.7,4,5074
726,19,293.99,311.0,16.02,30.68,0.1,0.1,2,3785
726,19,293.99,311.0,16.02,30.68,0.1,0.1,4,3785
726,19,293.99,311.0,16.02,30.68,0.1,0.4,2,3914
726,19,293.99,311.0,16.02,30.68,0.1,0.4,4,4279
726,19,293.99,311.0,16.02,30.68,0.1,0.7,2,4242
726,19,293.99,311.0,16.02,30.68,0.1,0.7,4,3842
726,19,293.99,311.0,16.02,30.68,0.3,0.1,2,2246
726,19,293.99,311.0,16.02,30.68,0.3,0.1,4,2283
726,19,293.99,311.0,16.02,30.68,0.3,0.4,2,2347
726,19,293.99,311.0,16.02,30.68,0.3,0.4,4,2367
726,19,293.99,311.0,16.02,30.68,0.3,0.7,2,2292
726,19,293.99,311.0,16.02,30.68,0.3,0.7,4,2294
727,19,262.59,361.0,16.03,31.05,0.1,0.1,2,18389
727,19,262.59,361.0,16.03,31.05,0.1,0.1,4,18631
727,19,262.59,361.0,16.03,31.05,0.1,0.4,2,16657
727,19,262.59,361.0,16.03,31.05,0.1,0.4,4,17415
727,19,262.59,361.0,16.03,31.05,0.1,0.7,2,14850
727,19,262.59,361.0,16.03,31.05,0.1,0.7,4,15840
727,19,262.59,361.0,16.03,31.05,0.3,0.1,2,5168
727,19,262.59,361.0,16.03,31.05,0.3,0.1,4,5235
727,19,262.59,361.0,16.03,31.05,0.3,0.4,2,5126
727,19,262.59,361.0,16.03,31.05,0.3,0.4,4,5271
727,19,262.59,361.0,16.03,31.05,0.3,0.7,2,5230
727,19,262.59,361.0,16.03,31.05,0.3,0.7,4,5258
728,20,269.38,343.0,16.11,30.76,0.1,0.1,2,17666
728,20,269.38,343.0,16.11,30.76,0.1,0.1,4,18231
728,20,269.38,343.0,16.11,30.76,0.1,0.4,2,19839
728,20,269.38,343.0,16.11,30.76,0.1,0.4,4,17982
728,20,269.38,343.0,16.11,30.76,0.1,0.7,2,15394
728,20,269.38,343.0,16.11,30.76,0.1,0.7,4,15853
728,20,269.38,343.0,16.11,30.76,0.3,0.1,2,5276
728,20,269.38,343.0,16.11,30.76,0.3,0.1,4,5286
728,20,269.38,343.0,16.11,30.76,0.3,0.4,2,5145
728,20,269.38,343.0,16.11,30.76,0.3,0.4,4,5394
728,20,269.38,343.0,16.11,30.76,0.3,0.7,2,5199
728,20,269.38,343.0,16.11,30.76,0.3,0.7,4,5253
732,19,298.95,313.0,16.18,30.59,0.1,0.1,2,3050
732,19,298.95,313.0,16.18,30.59,0.1,0.1,4,3021
732,19,298.95,313.0,16.18,30.59,0.1,0.4,2,2886
732,19,298.95,313.0,16.18,30.59,0.1,0.4,4,2981
732,19,298.95,313.0,16.18,30.59,0.1,0.7,2,2887
732,19,298.95,313.0,16.18,30.59,0.1,0.7,4,2970
732,19,298.95,313.0,16.18,30.59,0.3,0.1,2,2309
732,19,298.95,313.0,16.18,30.59,0.3,0.1,4,2332
732,19,298.95,313.0,16.18,30.59,0.3,0.4,2,2288
732,19,298.95,313.0,16.18,30.59,0.3,0.4,4,2274
732,19,298.95,313.0,16.18,30.59,0.3,0.7,2,2290
732,19,298.95,313.0,16.18,30.59,0.3,0.7,4,2302
734,20,266.1,343.0,16.15,30.85,0.1,0.1,2,17664
734,20,266.1,343.0,16.15,30.85,0.1,0.1,4,18910
734,20,266.1,343.0,16.15,30.85,0.1,0.4,2,16289
734,20,266.1,343.0,16.15,30.85,0.1,0.4,4,16283
734,20,266.1,343.0,16.15,30.85,0.1,0.7,2,14327
734,20,266.1,343.0,16.15,30.85,0.1,0.7,4,15678
734,20,266.1,343.0,16.15,30.85,0.3,0.1,2,5045
734,20,266.1,343.0,16.15,30.85,0.3,0.1,4,5080
734,20,266.1,343.0,16.15,30.85,0.3,0.4,2,5105
734,20,266.1,343.0,16.15,30.85,0.3,0.4,4,5078
734,20,266.1,343.0,16.15,30.85,0.3,0.7,2,4983
734,20,266.1,343.0,16.15,30.85,0.3,0.7,4,5053
734,21,233.4,373.0,16.17,30.59,0.1,0.1,2,72912
734,21,233.4,373.0,16.17,30.59,0.1,0.1,4,71404
734,21,233.4,373.0,16.17,30.59,0.1,0.4,2,66032
734,21,233.4,373.0,16.17,30.59,0.1,0.4,4,75611
734,21,233.4,373.0,16.17,30.59,0.1,0.7,2,62750
734,21,233.4,373.0,16.17,30.59,0.1,0.7,4,64355
734,21,233.4,373.0,16.17,30.59,0.3,0.1,2,8711
734,21,233.4,373.0,16.17,30.59,0.3,0.1,4,9002
734,21,233.4,373.0,16.17,30.59,0.3,0.4,2,8468
734,21,233.4,373.0,16.17,30.59,0.3,0.4,4,8758
734,21,233.4,373.0,16.17,30.59,0.3,0.7,2,8918
734,21,233.4,373.0,16.17,30.59,0.3,0.7,4,8816
728,20,296.1,294.0,16.07,30.72,0.1,0.1,2,2541
728,20,296.1,294.0,16.07,30.72,0.1,0.1,4,2533
728,20,296.1,294.0,16.07,30.72,0.1,0.4,2,2435
728,20,296.1,294.0,16.07,30.72,0.1,0.4,4,2553
728,20,296.1,294.0,16.07,30.72,0.1,0.7,2,2482
728,20,296.1,294.0,16.07,30.72,0.1,0.7,4,2995
728,20,296.1,294.0,16.07,30.72,0.3,0.1,2,1999
728,20,296.1,294.0,16.07,30.72,0.3,0.1,4,2072
728,20,296.1,294.0,16.07,30.72,0.3,0.4,2,1997
728,20,296.1,294.0,16.07,30.72,0.3,0.4,4,1992
728,20,296.1,294.0,16.07,30.72,0.3,0.7,2,2073
728,20,296.1,294.0,16.07,30.72,0.3,0.7,4,1950
742,20,270.09,348.0,16.17,30.51,0.1,0.1,2,22304
742,20,270.09,348.0,16.17,30.51,0.1,0.1,4,23106
742,20,270.09,348.0,16.17,30.51,0.1,0.4,2,20557
742,20,270.09,348.0,16.17,30.51,0.1,0.4,4,19799
742,20,270.09,348.0,16.17,30.51,0.1,0.7,2,17234
742,20,270.09,348.0,16.17,30.51,0.1,0.7,4,17824
742,20,270.09,348.0,16.17,30.51,0.3,0.1,2,5184
742,20,270.09,348.0,16.17,30.51,0.3,0.1,4,5332
742,20,270.09,348.0,16.17,30.51,0.3,0.4,2,5235
742,20,270.09,348.0,16.17,30.51,0.3,0.4,4,5194
742,20,270.09,348.0,16.17,30.51,0.3,0.7,2,5100
742,20,270.09,348.0,16.17,30.51,0.3,0.7,4,5114
724,21,229.92,374.0,15.99,31.15,0.1,0.1,2,84258
724,21,229.92,374.0,15.99,31.15,0.1,0.1,4,85499
724,21,229.92,374.0,15.99,31.15,0.1,0.4,2,75583
724,21,229.92,374.0,15.99,31.15,0.1,0.4,4,74999
724,21,229.92,374.0,15.99,31.15,0.1,0.7,2,76259
724,21,229.92,374.0,15.99,31.15,0.1,0.7,4,81502
724,21,229.92,374.0,15.99,31.15,0.3,0.1,2,8543
724,21,229.92,374.0,15.99,31.15,0.3,0.1,4,8605
724,21,229.92,374.0,15.99,31.15,0.3,0.4,2,8217
724,21,229.92,374.0,15.99,31.15,0.3,0.4,4,8429
724,21,229.92,374.0,15.99,31.15,0.3,0.7,2,8608
724,21,229.92,374.0,15.99,31.15,0.3,0.7,4,8409
720,21,231.29,367.0,16.17,30.87,0.1,0.1,2,80866
720,21,231.29,367.0,16.17,30.87,0.1,0.1,4,81765
720,21,231.29,367.0,16.17,30.87,0.1,0.4,2,77260
720,21,231.29,367.0,16.17,30.87,0.1,0.4,4,75601
720,21,231.29,367.0,16.17,30.87,0.1,0.7,2,68112
720,21,231.29,367.0,16.17,30.87,0.1,0.7,4,69691
720,21,231.29,367.0,16.17,30.87,0.3,0.1,2,9149
720,21,231.29,367.0,16.17,30.87,0.3,0.1,4,8971
720,21,231.29,367.0,16.17,30.87,0.3,0.4,2,8619
720,21,231.29,367.0,16.17,30.87,0.3,0.4,4,8929
720,21,231.29,367.0,16.17,30.87,0.3,0.7,2,9199
720,21,231.29,367.0,16.17,30.87,0.3,0.7,4,8650
722,19,261.22,355.0,16.4,30.47,0.1,0.1,2,19019
722,19,261.22,355.0,16.4,30.47,0.1,0.1,4,19380
722,19,261.22,355.0,16.4,30.47,0.1,0.4,2,17112
722,19,261.22,355.0,16.4,30.47,0.1,0.4,4,18007
722,19,261.22,355.0,16.4,30.47,0.1,0.7,2,17586
722,19,261.22,355.0,16.4,30.47,0.1,0.7,4,16849
722,19,261.22,355.0,16.4,30.47,0.3,0.1,2,5744
722,19,261.22,355.0,16.4,30.47,0.3,0.1,4,5942
722,19,261.22,355.0,16.4,30.47,0.3,0.4,2,5788
722,19,261.22,355.0,16.4,30.47,0.3,0.4,4,6006
722,19,261.22,355.0,16.4,30.47,0.3,0.7,2,5555
722,19,261.22,355.0,16.4,30.47,0.3,0.7,4,5946
733,20,291.99,284.0,16.2,30.54,0.1,0.1,2,2761
733,20,291.99,284.0,16.2,30.54,0.1,0.1,4,2794
733,20,291.99,284.0,16.2,30.54,0.1,0.4,2,2698
733,20,291.99,284.0,16.2,30.54,0.1,0.4,4,2768
733,20,291.99,284.0,16.2,30.54,0.1,0.7,2,2698
733,20,291.99,284.0,16.2,30.54,0.1,0.7,4,2722
733,20,291.99,284.0,16.2,30.54,0.3,0.1,2,2220
733,20,291.99,284.0,16.2,30.54,0.3,0.1,4,2241
733,20,291.99,284.0,16.2,30.54,0.3,0.4,2,2191
733,20,291.99,284.0,16.2,30.54,0.3,0.4,4,2197
733,20,291.99,284.0,16.2,30.54,0.3,0.7,2,2112
733,20,291.99,284.0,16.2,30.54,0.3,0.7,4,2176
725,20,293.95,292.0,16.1,30.48,0.1,0.1,2,3544
725,20,293.95,292.0,16.1,30.48,0.1,0.1,4,3591
725,20,293.95,292.0,16.1,30.48,0.1,0.4,2,3671
725,20,293.95,292.0,16.1,30.48,0.1,0.4,4,3496
725,20,293.95,292.0,16.1,30.48,0.1,0.7,2,3445
725,20,293.95,292.0,16.1,30.48,0.1,0.7,4,3499
725,20,293.95,292.0,16.1,30.48,0.3,0.1,2,2354
725,20,293.95,292.0,16.1,30.48,0.3,0.1,4,2341
725,20,293.95,292.0,16.1,30.48,0.3,0.4,2,2328
725,20,293.95,292.0,16.1,30.48,0.3,0.4,4,2261
725,20,293.95,292.0,16.1,30.48,0.3,0.7,2,2209
725,20,293.95,292.0,16.1,30.48,0.3,0.7,4,2272
728,21,233.15,374.0,16.11,30.95,0.1,0.1,2,84516
728,21,233.15,374.0,16.11,30.95,0.1,0.1,4,82871
728,21,233.15,374.0,16.11,30.95,0.1,0.4,2,74081
728,21,233.15,374.0,16.11,30.95,0.1,0.4,4,66219
728,21,233.15,374.0,16.11,30.95,0.1,0.7,2,61591
728,21,233.15,374.0,16.11,30.95,0.1,0.7,4,62147
728,21,233.15,374.0,16.11,30.95,0.3,0.1,2,9645
728,21,233.15,374.0,16.11,30.95,0.3,0.1,4,10144
728,21,233.15,374.0,16.11,30.95,0.3,0.4,2,9706
728,21,233.15,374.0,16.11,30.95,0.3,0.4,4,10302
728,21,233.15,374.0,16.11,30.95,0.3,0.7,2,9613
728,21,233.15,374.0,16.11,30.95,0.3,0.7,4,10004
727,21,231.08,371.0,16.27,31.02,0.1,0.1,2,76110
727,21,231.08,371.0,16.27,31.02,0.1,0.1,4,93469
727,21,231.08,371.0,16.27,31.02,0.1,0.4,2,68541
727,21,231.08,371.0,16.27,31.02,0.1,0.4,4,67078
727,21,231.08,371.0,16.27,31.02,0.1,0.7,2,67006
727,21,231.08,371.0,16.27,31.02,0.1,0.7,4,67078
727,21,231.08,371.0,16.27,31.02,0.3,0.1,2,9008
727,21,231.08,371.0,16.27,31.02,0.3,0.1,4,9857
727,21,231.08,371.0,16.27,31.02,0.3,0.4,2,9224
727,21,231.08,371.0,16.27,31.02,0.3,0.4,4,9464
727,21,231.08,371.0,16.27,31.02,0.3,0.7,2,9443
727,21,231.08,371.0,16.27,31.02,0.3,0.7,4,9593
721,20,266.22,338.0,16.22,30.8,0.1,0.1,2,20127
721,20,266.22,338.0,16.22,30.8,0.1,0.1,4,20334
721,20,266.22,338.0,16.22,30.8,0.1,0.4,2,17865
721,20,266.22,338.0,16.22,30.8,0.1,0.4,4,19634
721,20,266.22,338.0,16.22,30.8,0.1,0.7,2,16835
721,20,266.22,338.0,16.22,30.8,0.1,0.7,4,17474
721,20,266.22,338.0,16.22,30.8,0.3,0.1,2,5942
721,20,266.22,338.0,16.22,30.8,0.3,0.1,4,6037
721,20,266.22,338.0,16.22,30.8,0.3,0.4,2,5777
721,20,266.22,338.0,16.22,30.8,0.3,0.4,4,5998
721,20,266.22,338.0,16.22,30.8,0.3,0.7,2,5761
721,20,266.22,338.0,16.22,30.8,0.3,0.7,4,5986
737,21,237.38,372.0,16.23,30.48,0.1,0.1,2,79806
737,21,237.38,372.0,16.23,30.48,0.1,0.1,4,79924
737,21,237.38,372.0,16.23,30.48,0.1,0.4,2,72287
737,21,237.38,372.0,16.23,30.48,0.1,0.4,4,75242
737,21,237.38,372.0,16.23,30.48,0.1,0.7,2,75221
737,21,237.38,372.0,16.23,30.48,0.1,0.7,4,74319
737,21,237.38,372.0,16.23,30.48,0.3,0.1,2,6562
737,21,237.38,372.0,16.23,30.48,0.3,0.1,4,7719
737,21,237.38,372.0,16.23,30.48,0.3,0.4,2,6771
737,21,237.38,372.0,16.23,30.48,0.3,0.4,4,7060
737,21,237.38,372.0,16.23,30.48,0.3,0.7,2,6728
737,21,237.38,372.0,16.23,30.48,0.3,0.7,4,7257
745,20,267.41,348.0,16.47,30.37,0.1,0.1,2,20412
745,20,267.41,348.0,16.47,30.37,0.1,0.1,4,19725
745,20,267.41,348.0,16.47,30.37,0.1,0.4,2,16984
745,20,267.41,348.0,16.47,30.37,0.1,0.4,4,17537
745,20,267.41,348.0,16.47,30.37,0.1,0.7,2,15532
745,20,267.41,348.0,16.47,30.37,0.1,0.7,4,15554
745,20,267.41,348.0,16.47,30.37,0.3,0.1,2,4935
745,20,267.41,348.0,16.47,30.37,0.3,0.1,4,4863
745,20,267.41,348.0,16.47,30.37,0.3,0.4,2,4710
745,20,267.41,348.0,16.47,30.37,0.3,0.4,4,4887
745,20,267.41,348.0,16.47,30.37,0.3,0.7,2,4681
745,20,267.41,348.0,16.47,30.37,0.3,0.7,4,4860
735,21,227.11,374.0,16.24,30.66,0.1,0.1,2,86363
735,21,227.11,374.0,16.24,30.66,0.1,0.1,4,90123
735,21,227.11,374.0,16.24,30.66,0.1,0.4,2,79153
735,21,227.11,374.0,16.24,30.66,0.1,0.4,4,83139
735,21,227.11,374.0,16.24,30.66,0.1,0.7,2,73484
735,21,227.11,374.0,16.24,30.66,0.1,0.7,4,75293
735,21,227.11,374.0,16.24,30.66,0.3,0.1,2,6412
735,21,227.11,374.0,16.24,30.66,0.3,0.1,4,6626
735,21,227.11,374.0,16.24,30.66,0.3,0.4,2,6366
735,21,227.11,374.0,16.24,30.66,0.3,0.4,4,6808
735,21,227.11,374.0,16.24,30.66,0.3,0.7,2,6640
735,21,227.11,374.0,16.24,30.66,0.3,0.7,4,7037
