@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
728,20,269.38,343.0,16.11,30.76,0.3,0.7,2,3893
728,20,269.38,343.0,16.11,30.76,0.3,0.7,4,3691
732,19,298.95,313.0,16.18,30.59,0.1,0.1,1,2542
732,19,298.95,313.0,16.18,30.59,0.1,0.1,2,2335
732,19,298.95,313.0,16.18,30.59,0.1,0.1,4,2389
732,19,298.95,313.0,16.18,30.59,0.1,0.4,1,2277
732,19,298.95,313.0,16.18,30.59,0.1,0.4,2,2263
732,19,298.95,313.0,16.18,30.59,0.1,0.4,4,2285
732,19,298.95,313.0,16.18,30.59,0.1,0.7,1,2270
732,19,298.95,313.0,16.18,30.59,0.1,0.7,2,2131
732,19,298.95,313.0,16.18,30.59,0.1,0.7,4,2200
732,19,298.95,313.0,16.18,30.59,0.3,0.1,1,1818
732,19,298.95,313.0,16.18,30.59,0.3,0.1,2,1779
732,19,298.95,313.0,16.18,30.59,0.3,0.1,4,1747
732,19,298.95,313.0,16.18,30.59,0.3,0.4,1,1786
732,19,298.95,313.0,16.18,30.59,0.3,0.4,2,1906
732,19,298.95,313.0,16.18,30.59,0.3,0.4,4,1809
732,19,298.95,313.0,16.18,30.59,0.3,0.7,1,1772
732,19,298.95,313.0,16.18,30.59,0.3,0.7,2,1754
732,19,298.95,313.0,16.18,30.59,0.3,0.7,4,1738
734,20,266.1,343.0,16.15,30.85,0.1,0.1,1,16841
734,20,266.1,343.0,16.15,30.85,0.1,0.1,2,14337
734,20,266.1,343.0,16.15,30.85,0.1,0.1,4,14063
734,20,266.1,343.0,16.15,30.85,0.1,0.4,1,15552
734,20,266.1,343.0,16.15,30.85,0.1,0.4,2,12082
734,20,266.1,343.0,16.15,30.85,0.1,0.4,4,12622
734,20,266.1,343.0,16.15,30.85,0.1,0.7,1,13927
734,20,266.1,343.0,16.15,30.85,0.1,0.7,2,9973
734,20,266.1,343.0,16.15,30.85,0.1,0.7,4,10477
734,20,266.1,343.0,16.15,30.85,0.3,0.1,1,4489
734,20,266.1,343.0,16.15,30.85,0.3,0.1,2,3606
734,20,266.1,343.0,16.15,30.85,0.3,0.1,4,4110
734,20,266.1,343.0,16.15,30.85,0.3,0.4,1,4694
734,20,266.1,343.0,16.15,30.85,0.3,0.4,2,3628
734,20,266.1,343.0,16.15,30.85,0.3,0.4,4,3796
734,20,266.1,343.0,16.15,30.85,0.3,0.7,1,4365
734,20,266.1,343.0,16.15,30.85,0.3,0.7,2,3465
734,20,266.1,343.0,16.15,30.85,0.3,0.7,4,4061
734,21,233.4,373.0,16.17,30.59,0.1,0.1,1,64880
734,21,233.4,373.0,16.17,30.59,0.1,0.1,2,48264
734,21,233.4,373.0,16.17,30.59,0.1,0.1,4,47780
734,21,233.4,373.0,16.17,30.59,0.1,0.4,1,61263
734,21,233.4,373.0,16.17,30.59,0.1,0.4,2,42241
734,21,233.4,373.0,16.17,30.59,0.1,0.4,4,44349
734,21,233.4,373.0,16.17,30.59,0.1,0.7,1,56100
734,21,233.4,373.0,16.17,30.59,0.1,0.7,2,36094
734,21,233.4,373.0,16.17,30.59,0.1,0.7,4,38512
734,21,233.4,373.0,16.17,30.59,0.3,0.1,1,7705
734,21,233.4,373.0,16.17,30.59,0.3,0.1,2,5583
734,21,233.4,373.0,16.17,30.59,0.3,0.1,4,5977
734,21,233.4,373.0,16.17,30.59,0.3,0.4,1,7111
734,21,233.4,373.0,16.17,30.59,0.3,0.4,2,5145
734,21,233.4,373.0,16.17,30.59,0.3,0.4,4,5729
734,21,233.4,373.0,16.17,30.59,0.3,0.7,1,7181
734,21,233.4,373.0,16.17,30.59,0.3,0.7,2,5449
734,21,233.4,373.0,16.17,30.59,0.3,0.7,4,5479
728,20,296.1,294.0,16.07,30.72,0.1,0.1,1,2440
728,20,296.1,294.0,16.07,30.72,0.1,0.1,2,2202
728,20,296.1,294.0,16.07,30.72,0.1,0.1,4,2192
728,20,296.1,294.0,16.07,30.72,0.1,0.4,1,2209
728,20,296.1,294.0,16.07,30.72,0.1,0.4,2,2261
728,20,296.1,294.0,16.07,30.72,0.1,0.4,4,2866
728,20,296.1,294.0,16.07,30.72,0.1,0.7,1,2279
728,20,296.1,294.0,16.07,30.72,0.1,0.7,2,2244
728,20,296.1,294.0,16.07,30.72,0.1,0.7,4,2143
728,20,296.1,294.0,16.07,30.72,0.3,0.1,1,1769
728,20,296.1,294.0,16.07,30.72,0.3,0.1,2,1917
728,20,296.1,294.0,16.07,30.72,0.3,0.1,4,1723
728,20,296.1,294.0,16.07,30.72,0.3,0.4,1,1773
728,20,296.1,294.0,16.07,30.72,0.3,0.4,2,1786
728,20,296.1,294.0,16.07,30.72,0.3,0.4,4,2009
728,20,296.1,294.0,16.07,30.72,0.3,0.7,1,1769
728,20,296.1,294.0,16.07,30.72,0.3,0.7,2,1893
728,20,296.1,294.0,16.07,30.72,0.3,0.7,4,1798
742,20,270.09,348.0,16.17,30.51,0.1,0.1,1,21161
742,20,270.09,348.0,16.17,30.51,0.1,0.1,2,18209
742,20,270.09,348.0,16.17,30.51,0.1,0.1,4,17893
742,20,270.09,348.0,16.17,30.51,0.1,0.4,1,21799
742,20,270.09,348.0,16.17,30.51,0.1,0.4,2,15859
742,20,270.09,348.0,16.17,30.51,0.1,0.4,4,16496
742,20,270.09,348.0,16.17,30.51,0.1,0.7,1,16370
742,20,270.09,348.0,16.17,30.51,0.1,0.7,2,11946
742,20,270.09,348.0,16.17,30.51,0.1,0.7,4,12334
742,20,270.09,348.0,16.17,30.51,0.3,0.1,1,4334
742,20,270.09,348.0,16.17,30.51,0.3,0.1,2,3671
742,20,270.09,348.0,16.17,30.51,0.3,0.1,4,3870
742,20,270.09,348.0,16.17,30.51,0.3,0.4,1,4358
742,20,270.09,348.0,16.17,30.51,0.3,0.4,2,3668
742,20,270.09,348.0,16.17,30.51,0.3,0.4,4,3769
742,20,270.09,348.0,16.17,30.51,0.3,0.7,1,4461
742,20,270.09,348.0,16.17,30.51,0.3,0.7,2,3705
742,20,270.09,348.0,16.17,30.51,0.3,0.7,4,3858
724,21,229.92,374.0,15.99,31.15,0.1,0.1,1,73172
724,21,229.92,374.0,15.99,31.15,0.1,0.1,2,56463
724,21,229.92,374.0,15.99,31.15,0.1,0.1,4,55024
724,21,229.92,374.0,15.99,31.15,0.1,0.4,1,69734
724,21,229.92,374.0,15.99,31.15,0.1,0.4,2,49431
724,21,229.92,374.0,15.99,31.15,0.1,0.4,4,51533
724,21,229.92,374.0,15.99,31.15,0.1,0.7,1,62622
724,21,229.92,374.0,15.99,31.15,0.1,0.7,2,42392
724,21,229.92,374.0,15.99,31.15,0.1,0.7,4,43788
724,21,229.92,374.0,15.99,31.15,0.3,0.1,1,7709
724,21,229.92,374.0,15.99,31.15,0.3,0.1,2,5899
724,21,229.92,374.0,15.99,31.15,0.3,0.1,4,6274
724,21,229.92,374.0,15.99,31.15,0.3,0.4,1,7755
724,21,229.92,374.0,15.99,31.15,0.3,0.4,2,6059
724,21,229.92,374.0,15.99,31.15,0.3,0.4,4,7090
724,21,229.92,374.0,15.99,31.15,0.3,0.7,1,7727
724,21,229.92,374.0,15.99,31.15,0.3,0.7,2,6434
724,21,229.92,374.0,15.99,31.15,0.3,0.7,4,6138
720,21,231.29,367.0,16.17,30.87,0.1,0.1,1,72670
720,21,231.29,367.0,16.17,30.87,0.1,0.1,2,50940
720,21,231.29,367.0,16.17,30.87,0.1,0.1,4,53933
720,21,231.29,367.0,16.17,30.87,0.1,0.4,1,69914
720,21,231.29,367.0,16.17,30.87,0.1,0.4,2,48060
720,21,231.29,367.0,16.17,30.87,0.1,0.4,4,47538
720,21,231.29,367.0,16.17,30.87,0.1,0.7,1,60597
720,21,231.29,367.0,16.17,30.87,0.1,0.7,2,43065
720,21,231.29,367.0,16.17,30.87,0.1,0.7,4,42143
720,21,231.29,367.0,16.17,30.87,0.3,0.1,1,8228
720,21,231.29,367.0,16.17,30.87,0.3,0.1,2,5566
720,21,231.29,367.0,16.17,30.87,0.3,0.1,4,5855
720,21,231.29,367.0,16.17,30.87,0.3,0.4,1,7331
720,21,231.29,367.0,16.17,30.87,0.3,0.4,2,5950
720,21,231.29,367.0,16.17,30.87,0.3,0.4,4,6325
720,21,231.29,367.0,16.17,30.87,0.3,0.7,1,7265
720,21,231.29,367.0,16.17,30.87,0.3,0.7,2,5718
720,21,231.29,367.0,16.17,30.87,0.3,0.7,4,5691
722,19,261.22,355.0,16.4,30.47,0.1,0.1,1,17861
722,19,261.22,355.0,16.4,30.47,0.1,0.1,2,13284
722,19,261.22,355.0,16.4,30.47,0.1,0.1,4,13827
722,19,261.22,355.0,16.4,30.47,0.1,0.4,1,15936
722,19,261.22,355.0,16.4,30.47,0.1,0.4,2,11921
722,19,261.22,355.0,16.4,30.47,0.1,0.4,4,12560
722,19,261.22,355.0,16.4,30.47,0.1,0.7,1,13858
722,19,261.22,355.0,16.4,30.47,0.1,0.7,2,10282
722,19,261.22,355.0,16.4,30.47,0.1,0.7,4,10702
722,19,261.22,355.0,16.4,30.47,0.3,0.1,1,4667
722,19,261.22,355.0,16.4,30.47,0.3,0.1,2,3632
722,19,261.22,355.0,16.4,30.47,0.3,0.1,4,3979
722,19,261.22,355.0,16.4,30.47,0.3,0.4,1,4662
722,19,261.22,355.0,16.4,30.47,0.3,0.4,2,3751
722,19,261.22,355.0,16.4,30.47,0.3,0.4,4,4056
722,19,261.22,355.0,16.4,30.47,0.3,0.7,1,4612
722,19,261.22,355.0,16.4,30.47,0.3,0.7,2,3715
722,19,261.22,355.0,16.4,30.47,0.3,0.7,4,4072
733,20,291.99,284.0,16.2,30.54,0.1,0.1,1,2256
733,20,291.99,284.0,16.2,30.54,0.1,0.1,2,2056
733,20,291.99,284.0,16.2,30.54,0.1,0.1,4,2100
733,20,291.99,284.0,16.2,30.54,0.1,0.4,1,2144
733,20,291.99,284.0,16.2,30.54,0.1,0.4,2,2053
733,20,291.99,284.0,16.2,30.54,0.1,0.4,4,2059
733,20,291.99,284.0,16.2,30.54,0.1,0.7,1,2094
733,20,291.99,284.0,16.2,30.54,0.1,0.7,2,2105
733,20,291.99,284.0,16.2,30.54,0.1,0.7,4,2013
733,20,291.99,284.0,16.2,30.54,0.3,0.1,1,1760
733,20,291.99,284.0,16.2,30.54,0.3,0.1,2,1705
733,20,291.99,284.0,16.2,30.54,0.3,0.1,4,1768
733,20,291.99,284.0,16.2,30.54,0.3,0.4,1,1745
733,20,291.99,284.0,16.2,30.54,0.3,0.4,2,1706
733,20,291.99,284.0,16.2,30.54,0.3,0.4,4,1684
733,20,291.99,284.0,16.2,30.54,0.3,0.7,1,1680
733,20,291.99,284.0,16.2,30.54,0.3,0.7,2,1710
733,20,291.99,284.0,16.2,30.54,0.3,0.7,4,1711
725,20,293.95,292.0,16.1,30.48,0.1,0.1,1,2835
725,20,293.95,292.0,16.1,30.48,0.1,0.1,2,2634
725,20,293.95,292.0,16.1,30.48,0.1,0.1,4,2692
725,20,293.95,292.0,16.1,30.48,0.1,0.4,1,2885
725,20,293.95,292.0,16.1,30.48,0.1,0.4,2,2593
725,20,293.95,292.0,16.1,30.48,0.1,0.4,4,2721
725,20,293.95,292.0,16.1,30.48,0.1,0.7,1,2834
725,20,293.95,292.0,16.1,30.48,0.1,0.7,2,2558
725,20,293.95,292.0,16.1,30.48,0.1,0.7,4,2715
725,20,293.95,292.0,16.1,30.48,0.3,0.1,1,1741
725,20,293.95,292.0,16.1,30.48,0.3,0.1,2,1789
725,20,293.95,292.0,16.1,30.48,0.3,0.1,4,1814
725,20,293.95,292.0,16.1,30.48,0.3,0.4,1,1919
725,20,293.95,292.0,16.1,30.48,0.3,0.4,2,1852
725,20,293.95,292.0,16.1,30.48,0.3,0.4,4,2129
725,20,293.95,292.0,16.1,30.48,0.3,0.7,1,2037
725,20,293.95,292.0,16.1,30.48,0.3,0.7,2,1793
725,20,293.95,292.0,16.1,30.48,0.3,0.7,4,1800
728,21,233.15,374.0,16.11,30.95,0.1,0.1,1,67798
728,21,233.15,374.0,16.11,30.95,0.1,0.1,2,54166
728,21,233.15,374.0,16.11,30.95,0.1,0.1,4,56592
728,21,233.15,374.0,16.11,30.95,0.1,0.4,1,61081
728,21,233.15,374.0,16.11,30.95,0.1,0.4,2,44076
728,21,233.15,374.0,16.11,30.95,0.1,0.4,4,41491
728,21,233.15,374.0,16.11,30.95,0.1,0.7,1,51568
728,21,233.15,374.0,16.11,30.95,0.1,0.7,2,37187
728,21,233.15,374.0,16.11,30.95,0.1,0.7,4,37711
728,21,233.15,374.0,16.11,30.95,0.3,0.1,1,8264
728,21,233.15,374.0,16.11,30.95,0.3,0.1,2,6016
728,21,233.15,374.0,16.11,30.95,0.3,0.1,4,6426
728,21,233.15,374.0,16.11,30.95,0.3,0.4,1,8511
728,21,233.15,374.0,16.11,30.95,0.3,0.4,2,5886
728,21,233.15,374.0,16.11,30.95,0.3,0.4,4,6436
728,21,233.15,374.0,16.11,30.95,0.3,0.7,1,8002
728,21,233.15,374.0,16.11,30.95,0.3,0.7,2,5816
728,21,233.15,374.0,16.11,30.95,0.3,0.7,4,6428
727,21,231.08,371.0,16.27,31.02,0.1,0.1,1,72528
727,21,231.08,371.0,16.27,31.02,0.1,0.1,2,57232
727,21,231.08,371.0,16.27,31.02,0.1,0.1,4,50612
727,21,231.08,371.0,16.27,31.02,0.1,0.4,1,59280
727,21,231.08,371.0,16.27,31.02,0.1,0.4,2,42873
727,21,231.08,371.0,16.27,31.02,0.1,0.4,4,42961
727,21,231.08,371.0,16.27,31.02,0.1,0.7,1,52717
727,21,231.08,371.0,16.27,31.02,0.1,0.7,2,37426
727,21,231.08,371.0,16.27,31.02,0.1,0.7,4,37678
727,21,231.08,371.0,16.27,31.02,0.3,0.1,1,7346
727,21,231.08,371.0,16.27,31.02,0.3,0.1,2,5453
727,21,231.08,371.0,16.27,31.02,0.3,0.1,4,6022
727,21,231.08,371.0,16.27,31.02,0.3,0.4,1,7390
727,21,231.08,371.0,16.27,31.02,0.3,0.4,2,5915
727,21,231.08,371.0,16.27,31.02,0.3,0.4,4,5786
727,21,231.08,371.0,16.27,31.02,0.3,0.7,1,7322
727,21,231.08,371.0,16.27,31.02,0.3,0.7,2,5342
727,21,231.08,371.0,16.27,31.02,0.3,0.7,4,5637
721,20,266.22,338.0,16.22,30.8,0.1,0.1,1,18384
721,20,266.22,338.0,16.22,30.8,0.1,0.1,2,15366
721,20,266.22,338.0,16.22,30.8,0.1,0.1,4,15601
721,20,266.22,338.0,16.22,30.8,0.1,0.4,1,17049
721,20,266.22,338.0,16.22,30.8,0.1,0.4,2,12339
721,20,266.22,338.0,16.22,30.8,0.1,0.4,4,13234
721,20,266.22,338.0,16.22,30.8,0.1,0.7,1,14604
721,20,266.22,338.0,16.22,30.8,0.1,0.7,2,10980
721,20,266.22,338.0,16.22,30.8,0.1,0.7,4,12211
721,20,266.22,338.0,16.22,30.8,0.3,0.1,1,4957
721,20,266.22,338.0,16.22,30.8,0.3,0.1,2,4149
721,20,266.22,338.0,16.22,30.8,0.3,0.1,4,4360
721,20,266.22,338.0,16.22,30.8,0.3,0.4,1,4913
721,20,266.22,338.0,16.22,30.8,0.3,0.4,2,4427
721,20,266.22,338.0,16.22,30.8,0.3,0.4,4,4847
721,20,266.22,338.0,16.22,30.8,0.3,0.7,1,4865
721,20,266.22,338.0,16.22,30.8,0.3,0.7,2,4020
721,20,266.22,338.0,16.22,30.8,0.3,0.7,4,4360
737,21,237.38,372.0,16.23,30.48,0.1,0.1,1,76237
737,21,237.38,372.0,16.23,30.48,0.1,0.1,2,51277
737,21,237.38,372.0,16.23,30.48,0.1,0.1,4,52943
737,21,237.38,372.0,16.23,30.48,0.1,0.4,1,67805
737,21,237.38,372.0,16.23,30.48,0.1,0.4,2,45671
737,21,237.38,372.0,16.23,30.48,0.1,0.4,4,48259
737,21,237.38,372.0,16.23,30.48,0.1,0.7,1,64964
737,21,237.38,372.0,16.23,30.48,0.1,0.7,2,41243
737,21,237.38,372.0,16.23,30.48,0.1,0.7,4,42996
737,21,237.38,372.0,16.23,30.48,0.3,0.1,1,5883
737,21,237.38,372.0,16.23,30.48,0.3,0.1,2,4380
737,21,237.38,372.0,16.23,30.48,0.3,0.1,4,4896
737,21,237.38,372.0,16.23,30.48,0.3,0.4,1,5827
737,21,237.38,372.0,16.23,30.48,0.3,0.4,2,4501
737,21,237.38,372.0,16.23,30.48,0.3,0.4,4,4742
737,21,237.38,372.0,16.23,30.48,0.3,0.7,1,5895
737,21,237.38,372.0,16.23,30.48,0.3,0.7,2,5007
737,21,237.38,372.0,16.23,30.48,0.3,0.7,4,4974
745,20,267.41,348.0,16.47,30.37,0.1,0.1,1,20098
745,20,267.41,348.0,16.47,30.37,0.1,0.1,2,15410
745,20,267.41,348.0,16.47,30.37,0.1,0.1,4,16769
745,20,267.41,348.0,16.47,30.37,0.1,0.4,1,17250
745,20,267.41,348.0,16.47,30.37,0.1,0.4,2,13958
745,20,267.41,348.0,16.47,30.37,0.1,0.4,4,13964
745,20,267.41,348.0,16.47,30.37,0.1,0.7,1,14664
745,20,267.41,348.0,16.47,30.37,0.1,0.7,2,11939
745,20,267.41,348.0,16.47,30.37,0.1,0.7,4,12653
745,20,267.41,348.0,16.47,30.37,0.3,0.1,1,4768
745,20,267.41,348.0,16.47,30.37,0.3,0.1,2,3846
745,20,267.41,348.0,16.47,30.37,0.3,0.1,4,4310
745,20,267.41,348.0,16.47,30.37,0.3,0.4,1,4608
745,20,267.41,348.0,16.47,30.37,0.3,0.4,2,3889
745,20,267.41,348.0,16.47,30.37,0.3,0.4,4,3900
745,20,267.41,348.0,16.47,30.37,0.3,0.7,1,4323
745,20,267.41,348.0,16.47,30.37,0.3,0.7,2,3562
745,20,267.41,348.0,16.47,30.37,0.3,0.7,4,3679
735,21,227.11,374.0,16.24,30.66,0.1,0.1,1,85240
735,21,227.11,374.0,16.24,30.66,0.1,0.1,2,65267
