@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
2998,27,1205.1,1246.0,23.03,47.56,0.1,0.4,2,83204
2998,27,1205.1,1246.0,23.03,47.56,0.1,0.4,4,84951
2998,27,1205.1,1246.0,23.03,47.56,0.1,0.7,1,120786
2998,27,1205.1,1246.0,23.03,47.56,0.1,0.7,2,80940
2998,27,1205.1,1246.0,23.03,47.56,0.1,0.7,4,79858
983,21,315.61,498.0,16.25,30.76,0.1,0.1,1,83100
983,21,315.61,498.0,16.25,30.76,0.1,0.1,2,71299
983,21,315.61,498.0,16.25,30.76,0.1,0.1,4,70566
983,21,315.61,498.0,16.25,30.76,0.1,0.4,1,74837
983,21,315.61,498.0,16.25,30.76,0.1,0.4,2,53251
983,21,315.61,498.0,16.25,30.76,0.1,0.4,4,50343
983,21,315.61,498.0,16.25,30.76,0.1,0.7,1,68801
983,21,315.61,498.0,16.25,30.76,0.1,0.7,2,44323
983,21,315.61,498.0,16.25,30.76,0.1,0.7,4,48073
488,20,144.63,264.0,16.3,31.28,0.1,0.1,1,72820
488,20,144.63,264.0,16.3,31.28,0.1,0.1,2,59770
488,20,144.63,264.0,16.3,31.28,0.1,0.1,4,52297
488,20,144.63,264.0,16.3,31.28,0.1,0.4,1,62724
488,20,144.63,264.0,16.3,31.28,0.1,0.4,2,44531
488,20,144.63,264.0,16.3,31.28,0.1,0.4,4,45122
488,20,144.63,264.0,16.3,31.28,0.1,0.7,1,57546
488,20,144.63,264.0,16.3,31.28,0.1,0.7,2,40674
488,20,144.63,264.0,16.3,31.28,0.1,0.7,4,40621
728,21,234.56,367.0,16.34,30.51,0.1,0.1,1,71760
728,21,234.56,367.0,16.34,30.51,0.1,0.1,2,52243
728,21,234.56,367.0,16.34,30.51,0.1,0.1,4,52069
728,21,234.56,367.0,16.34,30.51,0.1,0.4,1,63511
728,21,234.56,367.0,16.34,30.51,0.1,0.4,2,52537
728,21,234.56,367.0,16.34,30.51,0.1,0.4,4,56395
728,21,234.56,367.0,16.34,30.51,0.1,0.7,1,52952
728,21,234.56,367.0,16.34,30.51,0.1,0.7,2,36727
728,21,234.56,367.0,16.34,30.51,0.1,0.7,4,36746
863,19,244.64,342.0,9.36,15.05,0.1,0.1,1,4841
863,19,244.64,342.0,9.36,15.05,0.1,0.1,2,4385
863,19,244.64,342.0,9.36,15.05,0.1,0.1,4,4355
863,19,244.64,342.0,9.36,15.05,0.1,0.4,1,4840
863,19,244.64,342.0,9.36,15.05,0.1,0.4,2,3842
863,19,244.64,342.0,9.36,15.05,0.1,0.4,4,4135
863,19,244.64,342.0,9.36,15.05,0.1,0.7,1,4715
863,19,244.64,342.0,9.36,15.05,0.1,0.7,2,3748
863,19,244.64,342.0,9.36,15.05,0.1,0.7,4,4148
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.1,1,8342
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.1,2,5401
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.1,4,5600
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.4,1,7363
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.4,2,5202
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.4,4,5406
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.7,1,7196
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.7,2,5265
2961,22,1204.18,1090.0,15.86,30.65,0.1,0.7,4,5569
499,17,171.46,284.0,16.03,31.57,0.1,0.1,1,17086
499,17,171.46,284.0,16.03,31.57,0.1,0.1,2,14830
499,17,171.46,284.0,16.03,31.57,0.1,0.1,4,13650
499,17,171.46,284.0,16.03,31.57,0.1,0.4,1,14046
499,17,171.46,284.0,16.03,31.57,0.1,0.4,2,12454
499,17,171.46,284.0,16.03,31.57,0.1,0.4,4,13291
499,17,171.46,284.0,16.03,31.57,0.1,0.7,1,11976
499,17,171.46,284.0,16.03,31.57,0.1,0.7,2,9423
499,17,171.46,284.0,16.03,31.57,0.1,0.7,4,9604
1000,21,377.21,453.0,16.27,30.98,0.1,0.1,1,27180
1000,21,377.21,453.0,16.27,30.98,0.1,0.1,2,18283
1000,21,377.21,453.0,16.27,30.98,0.1,0.1,4,19077
1000,21,377.21,453.0,16.27,30.98,0.1,0.4,1,21273
1000,21,377.21,453.0,16.27,30.98,0.1,0.4,2,15269
1000,21,377.21,453.0,16.27,30.98,0.1,0.4,4,15844
1000,21,377.21,453.0,16.27,30.98,0.1,0.7,1,18548
1000,21,377.21,453.0,16.27,30.98,0.1,0.7,2,13502
1000,21,377.21,453.0,16.27,30.98,0.1,0.7,4,14411
2323,20,682.38,848.0,9.14,14.85,0.1,0.1,1,8493
2323,20,682.38,848.0,9.14,14.85,0.1,0.1,2,6255
2323,20,682.38,848.0,9.14,14.85,0.1,0.1,4,6773
2323,20,682.38,848.0,9.14,14.85,0.1,0.4,1,8497
2323,20,682.38,848.0,9.14,14.85,0.1,0.4,2,6145
2323,20,682.38,848.0,9.14,14.85,0.1,0.4,4,6311
2323,20,682.38,848.0,9.14,14.85,0.1,0.7,1,8366
2323,20,682.38,848.0,9.14,14.85,0.1,0.7,2,6828
2323,20,682.38,848.0,9.14,14.85,0.1,0.7,4,6545
482,20,138.3,161.0,8.52,13.16,0.1,0.1,1,2207
482,20,138.3,161.0,8.52,13.16,0.1,0.1,2,2046
482,20,138.3,161.0,8.52,13.16,0.1,0.1,4,2348
482,20,138.3,161.0,8.52,13.16,0.1,0.4,1,2149
482,20,138.3,161.0,8.52,13.16,0.1,0.4,2,2049
482,20,138.3,161.0,8.52,13.16,0.1,0.4,4,2154
482,20,138.3,161.0,8.52,13.16,0.1,0.7,1,2106
482,20,138.3,161.0,8.52,13.16,0.1,0.7,2,2112
482,20,138.3,161.0,8.52,13.16,0.1,0.7,4,2095
495,17,202.5,243.0,16.0,31.83,0.1,0.1,1,3060
495,17,202.5,243.0,16.0,31.83,0.1,0.1,2,3011
495,17,202.5,243.0,16.0,31.83,0.1,0.1,4,2870
495,17,202.5,243.0,16.0,31.83,0.1,0.4,1,2933
495,17,202.5,243.0,16.0,31.83,0.1,0.4,2,2513
495,17,202.5,243.0,16.0,31.83,0.1,0.4,4,2639
495,17,202.5,243.0,16.0,31.83,0.1,0.7,1,2578
495,17,202.5,243.0,16.0,31.83,0.1,0.7,2,2243
495,17,202.5,243.0,16.0,31.83,0.1,0.7,4,2537
2966,22,973.43,1479.0,15.98,30.96,0.1,0.1,1,265571
2966,22,973.43,1479.0,15.98,30.96,0.1,0.1,2,168583
2966,22,973.43,1479.0,15.98,30.96,0.1,0.1,4,207846
2966,22,973.43,1479.0,15.98,30.96,0.1,0.4,1,261033
2966,22,973.43,1479.0,15.98,30.96,0.1,0.4,2,156198
2966,22,973.43,1479.0,15.98,30.96,0.1,0.4,4,163047
2966,22,973.43,1479.0,15.98,30.96,0.1,0.7,1,302432
2966,22,973.43,1479.0,15.98,30.96,0.1,0.7,2,179444
2966,22,973.43,1479.0,15.98,30.96,0.1,0.7,4,170426
1934,21,610.67,993.0,16.29,30.94,0.1,0.1,1,158434
1934,21,610.67,993.0,16.29,30.94,0.1,0.1,2,106861
1934,21,610.67,993.0,16.29,30.94,0.1,0.1,4,110144
1934,21,610.67,993.0,16.29,30.94,0.1,0.4,1,154932
1934,21,610.67,993.0,16.29,30.94,0.1,0.4,2,99569
1934,21,610.67,993.0,16.29,30.94,0.1,0.4,4,106106
1934,21,610.67,993.0,16.29,30.94,0.1,0.7,1,150746
1934,21,610.67,993.0,16.29,30.94,0.1,0.7,2,89252
1934,21,610.67,993.0,16.29,30.94,0.1,0.7,4,95076
513,12,165.19,246.0,8.73,13.73,0.1,0.1,1,1391
513,12,165.19,246.0,8.73,13.73,0.1,0.1,2,1434
513,12,165.19,246.0,8.73,13.73,0.1,0.1,4,1382
513,12,165.19,246.0,8.73,13.73,0.1,0.4,1,1454
513,12,165.19,246.0,8.73,13.73,0.1,0.4,2,1354
513,12,165.19,246.0,8.73,13.73,0.1,0.4,4,1332
513,12,165.19,246.0,8.73,13.73,0.1,0.7,1,1409
513,12,165.19,246.0,8.73,13.73,0.1,0.7,2,1309
513,12,165.19,246.0,8.73,13.73,0.1,0.7,4,1315
319,20,91.97,113.0,9.09,14.5,0.1,0.1,1,2369
319,20,91.97,113.0,9.09,14.5,0.1,0.1,2,2331
319,20,91.97,113.0,9.09,14.5,0.1,0.1,4,2405
319,20,91.97,113.0,9.09,14.5,0.1,0.4,1,2274
319,20,91.97,113.0,9.09,14.5,0.1,0.4,2,2160
319,20,91.97,113.0,9.09,14.5,0.1,0.4,4,2226
319,20,91.97,113.0,9.09,14.5,0.1,0.7,1,2240
319,20,91.97,113.0,9.09,14.5,0.1,0.7,2,2171
319,20,91.97,113.0,9.09,14.5,0.1,0.7,4,2261
697,19,280.44,298.0,16.1,30.44,0.1,0.1,1,2980
697,19,280.44,298.0,16.1,30.44,0.1,0.1,2,2658
697,19,280.44,298.0,16.1,30.44,0.1,0.1,4,2677
697,19,280.44,298.0,16.1,30.44,0.1,0.4,1,2870
697,19,280.44,298.0,16.1,30.44,0.1,0.4,2,2595
697,19,280.44,298.0,16.1,30.44,0.1,0.4,4,2646
697,19,280.44,298.0,16.1,30.44,0.1,0.7,1,2831
697,19,280.44,298.0,16.1,30.44,0.1,0.7,2,2449
697,19,280.44,298.0,16.1,30.44,0.1,0.7,4,2543
1962,27,793.01,660.0,22.61,46.48,0.1,0.1,1,11347
1962,27,793.01,660.0,22.61,46.48,0.1,0.1,2,7963
1962,27,793.01,660.0,22.61,46.48,0.1,0.1,4,8096
1962,27,793.01,660.0,22.61,46.48,0.1,0.4,1,10515
1962,27,793.01,660.0,22.61,46.48,0.1,0.4,2,7639
1962,27,793.01,660.0,22.61,46.48,0.1,0.4,4,8100
1962,27,793.01,660.0,22.61,46.48,0.1,0.7,1,10329
1962,27,793.01,660.0,22.61,46.48,0.1,0.7,2,7224
1962,27,793.01,660.0,22.61,46.48,0.1,0.7,4,8016
749,26,299.51,317.0,22.79,47.29,0.1,0.1,1,42659
749,26,299.51,317.0,22.79,47.29,0.1,0.1,2,30188
749,26,299.51,317.0,22.79,47.29,0.1,0.1,4,31650
749,26,299.51,317.0,22.79,47.29,0.1,0.4,1,39354
749,26,299.51,317.0,22.79,47.29,0.1,0.4,2,29359
749,26,299.51,317.0,22.79,47.29,0.1,0.4,4,28621
749,26,299.51,317.0,22.79,47.29,0.1,0.7,1,33669
749,26,299.51,317.0,22.79,47.29,0.1,0.7,2,23144
749,26,299.51,317.0,22.79,47.29,0.1,0.7,4,25321
1967,26,771.28,817.0,22.88,46.49,0.1,0.1,1,92807
1967,26,771.28,817.0,22.88,46.49,0.1,0.1,2,57715
1967,26,771.28,817.0,22.88,46.49,0.1,0.1,4,57231
1967,26,771.28,817.0,22.88,46.49,0.1,0.4,1,79888
1967,26,771.28,817.0,22.88,46.49,0.1,0.4,2,54858
1967,26,771.28,817.0,22.88,46.49,0.1,0.4,4,54669
1967,26,771.28,817.0,22.88,46.49,0.1,0.7,1,78833
1967,26,771.28,817.0,22.88,46.49,0.1,0.7,2,55581
1967,26,771.28,817.0,22.88,46.49,0.1,0.7,4,54315
997,25,394.23,443.0,22.44,46.79,0.1,0.1,1,55799
997,25,394.23,443.0,22.44,46.79,0.1,0.1,2,40292
997,25,394.23,443.0,22.44,46.79,0.1,0.1,4,40963
997,25,394.23,443.0,22.44,46.79,0.1,0.4,1,52973
997,25,394.23,443.0,22.44,46.79,0.1,0.4,2,36869
997,25,394.23,443.0,22.44,46.79,0.1,0.4,4,36966
997,25,394.23,443.0,22.44,46.79,0.1,0.7,1,51218
997,25,394.23,443.0,22.44,46.79,0.1,0.7,2,30672
997,25,394.23,443.0,22.44,46.79,0.1,0.7,4,31885
763,15,220.64,339.0,9.17,14.63,0.1,0.1,1,2997
763,15,220.64,339.0,9.17,14.63,0.1,0.1,2,2411
763,15,220.64,339.0,9.17,14.63,0.1,0.1,4,2548
763,15,220.64,339.0,9.17,14.63,0.1,0.4,1,2663
763,15,220.64,339.0,9.17,14.63,0.1,0.4,2,2344
763,15,220.64,339.0,9.17,14.63,0.1,0.4,4,2407
763,15,220.64,339.0,9.17,14.63,0.1,0.7,1,2649
763,15,220.64,339.0,9.17,14.63,0.1,0.7,2,2181
763,15,220.64,339.0,9.17,14.63,0.1,0.7,4,2400
400,15,116.53,174.0,9.26,14.39,0.1,0.1,1,2034
400,15,116.53,174.0,9.26,14.39,0.1,0.1,2,1887
400,15,116.53,174.0,9.26,14.39,0.1,0.1,4,2047
400,15,116.53,174.0,9.26,14.39,0.1,0.4,1,2007
400,15,116.53,174.0,9.26,14.39,0.1,0.4,2,1882
400,15,116.53,174.0,9.26,14.39,0.1,0.4,4,1973
400,15,116.53,174.0,9.26,14.39,0.1,0.7,1,1959
400,15,116.53,174.0,9.26,14.39,0.1,0.7,2,1790
400,15,116.53,174.0,9.26,14.39,0.1,0.7,4,1917
600,15,176.84,262.0,9.22,14.36,0.1,0.1,1,2994
600,15,176.84,262.0,9.22,14.36,0.1,0.1,2,2312
600,15,176.84,262.0,9.22,14.36,0.1,0.1,4,2689
600,15,176.84,262.0,9.22,14.36,0.1,0.4,1,2467
600,15,176.84,262.0,9.22,14.36,0.1,0.4,2,2342
600,15,176.84,262.0,9.22,14.36,0.1,0.4,4,2980
600,15,176.84,262.0,9.22,14.36,0.1,0.7,1,2332
600,15,176.84,262.0,9.22,14.36,0.1,0.7,2,2142
600,15,176.84,262.0,9.22,14.36,0.1,0.7,4,2204
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.1,1,17087
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.1,2,10567
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.1,4,11592
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.4,1,16104
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.4,2,10801
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.4,4,11559
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.7,1,15989
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.7,2,10798
2972,27,1208.88,1006.0,22.87,46.73,0.1,0.7,4,11926
1750,15,506.31,788.0,9.18,14.64,0.1,0.1,1,4675
1750,15,506.31,788.0,9.18,14.64,0.1,0.1,2,3672
1750,15,506.31,788.0,9.18,14.64,0.1,0.1,4,3819
1750,15,506.31,788.0,9.18,14.64,0.1,0.4,1,4527
1750,15,506.31,788.0,9.18,14.64,0.1,0.4,2,6953
1750,15,506.31,788.0,9.18,14.64,0.1,0.4,4,3894
1750,15,506.31,788.0,9.18,14.64,0.1,0.7,1,4617
1750,15,506.31,788.0,9.18,14.64,0.1,0.7,2,3650
1750,15,506.31,788.0,9.18,14.64,0.1,0.7,4,3816
497,24,193.85,227.0,23.43,47.59,0.1,0.1,1,31990
497,24,193.85,227.0,23.43,47.59,0.1,0.1,2,24815
497,24,193.85,227.0,23.43,47.59,0.1,0.1,4,24817
497,24,193.85,227.0,23.43,47.59,0.1,0.4,1,30061
497,24,193.85,227.0,23.43,47.59,0.1,0.4,2,26147
497,24,193.85,227.0,23.43,47.59,0.1,0.4,4,25198
497,24,193.85,227.0,23.43,47.59,0.1,0.7,1,26214
497,24,193.85,227.0,23.43,47.59,0.1,0.7,2,18785
497,24,193.85,227.0,23.43,47.59,0.1,0.7,4,19877
945,20,381.5,380.0,15.91,30.3,0.1,0.1,1,3903
945,20,381.5,380.0,15.91,30.3,0.1,0.1,2,2732
945,20,381.5,380.0,15.91,30.3,0.1,0.1,4,3016
945,20,381.5,380.0,15.91,30.3,0.1,0.4,1,3243
945,20,381.5,380.0,15.91,30.3,0.1,0.4,2,2705
945,20,381.5,380.0,15.91,30.3,0.1,0.4,4,2945
945,20,381.5,380.0,15.91,30.3,0.1,0.7,1,3214
945,20,381.5,380.0,15.91,30.3,0.1,0.7,2,3056
945,20,381.5,380.0,15.91,30.3,0.1,0.7,4,2826
736,26,291.75,253.0,22.53,45.83,0.1,0.1,1,5117
736,26,291.75,253.0,22.53,45.83,0.1,0.1,2,4217
736,26,291.75,253.0,22.53,45.83,0.1,0.1,4,4438
736,26,291.75,253.0,22.53,45.83,0.1,0.4,1,4937
736,26,291.75,253.0,22.53,45.83,0.1,0.4,2,3975
736,26,291.75,253.0,22.53,45.83,0.1,0.4,4,4345
736,26,291.75,253.0,22.53,45.83,0.1,0.7,1,5085
736,26,291.75,253.0,22.53,45.83,0.1,0.7,2,4185
736,26,291.75,253.0,22.53,45.83,0.1,0.7,4,4492
411,12,132.27,205.0,8.99,14.29,0.1,0.1,1,1383
411,12,132.27,205.0,8.99,14.29,0.1,0.1,2,1377
411,12,132.27,205.0,8.99,14.29,0.1,0.1,4,1382
411,12,132.27,205.0,8.99,14.29,0.1,0.4,1,1415
411,12,132.27,205.0,8.99,14.29,0.1,0.4,2,1374
411,12,132.27,205.0,8.99,14.29,0.1,0.4,4,1344
411,12,132.27,205.0,8.99,14.29,0.1,0.7,1,1303
411,12,132.27,205.0,8.99,14.29,0.1,0.7,2,1307
411,12,132.27,205.0,8.99,14.29,0.1,0.7,4,1317
886,12,288.62,450.0,9.09,14.54,0.1,0.1,1,1559
886,12,288.62,450.0,9.09,14.54,0.1,0.1,2,1637
886,12,288.62,450.0,9.09,14.54,0.1,0.1,4,1533
886,12,288.62,450.0,9.09,14.54,0.1,0.4,1,2038
886,12,288.62,450.0,9.09,14.54,0.1,0.4,2,1613
886,12,288.62,450.0,9.09,14.54,0.1,0.4,4,1558
886,12,288.62,450.0,9.09,14.54,0.1,0.7,1,1642
886,12,288.62,450.0,9.09,14.54,0.1,0.7,2,1532
886,12,288.62,450.0,9.09,14.54,0.1,0.7,4,1510
1895,21,761.81,729.0,16.11,30.37,0.1,0.1,1,5801
1895,21,761.81,729.0,16.11,30.37,0.1,0.1,2,4325
1895,21,761.81,729.0,16.11,30.37,0.1,0.1,4,4694
1895,21,761.81,729.0,16.11,30.37,0.1,0.4,1,6172
1895,21,761.81,729.0,16.11,30.37,0.1,0.4,2,5539
1895,21,761.81,729.0,16.11,30.37,0.1,0.4,4,4803
1895,21,761.81,729.0,16.11,30.37,0.1,0.7,1,5491
1895,21,761.81,729.0,16.11,30.37,0.1,0.7,2,4206
1895,21,761.81,729.0,16.11,30.37,0.1,0.7,4,5021
736,20,271.09,352.0,16.29,31.07,0.1,0.1,1,19433
736,20,271.09,352.0,16.29,31.07,0.1,0.1,2,17151
736,20,271.09,352.0,16.29,31.07,0.1,0.1,4,15512
736,20,271.09,352.0,16.29,31.07,0.1,0.4,1,16492
736,20,271.09,352.0,16.29,31.07,0.1,0.4,2,12731
736,20,271.09,352.0,16.29,31.07,0.1,0.4,4,12662
736,20,271.09,352.0,16.29,31.07,0.1,0.7,1,14714
736,20,271.09,352.0,16.29,31.07,0.1,0.7,2,10664
736,20,271.09,352.0,16.29,31.07,0.1,0.7,4,11008
999,26,409.17,353.0,22.27,47.21,0.1,0.1,1,6551
999,26,409.17,353.0,22.27,47.21,0.1,0.1,2,5079
999,26,409.17,353.0,22.27,47.21,0.1,0.1,4,6165
999,26,409.17,353.0,22.27,47.21,0.1,0.4,1,6329
999,26,409.17,353.0,22.27,47.21,0.1,0.4,2,4910
999,26,409.17,353.0,22.27,47.21,0.1,0.4,4,5367
999,26,409.17,353.0,22.27,47.21,0.1,0.7,1,6364
999,26,409.17,353.0,22.27,47.21,0.1,0.7,2,4964
999,26,409.17,353.0,22.27,47.21,0.1,0.7,4,5389
