@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
2,11,0.0,1,5.5,34.5,0.5,0.3,3,1521
2,11,0.0,1,5.5,34.5,0.5,0.5,1,1524
2,11,0.0,1,5.5,34.5,0.5,0.5,2,1517
2,11,0.0,1,5.5,34.5,0.5,0.5,3,1504
2,11,0.0,1,5.5,34.5,0.5,0.7,1,1415
2,11,0.0,1,5.5,34.5,0.5,0.7,2,1436
2,11,0.0,1,5.5,34.5,0.5,0.7,3,1370
2,11,0.0,1,5.5,34.5,0.7,0.1,1,1189
2,11,0.0,1,5.5,34.5,0.7,0.1,2,1191
2,11,0.0,1,5.5,34.5,0.7,0.1,3,1242
2,11,0.0,1,5.5,34.5,0.7,0.3,1,1217
2,11,0.0,1,5.5,34.5,0.7,0.3,2,1221
2,11,0.0,1,5.5,34.5,0.7,0.3,3,1218
2,11,0.0,1,5.5,34.5,0.7,0.5,1,1198
2,11,0.0,1,5.5,34.5,0.7,0.5,2,1212
2,11,0.0,1,5.5,34.5,0.7,0.5,3,1222
2,11,0.0,1,5.5,34.5,0.7,0.7,1,1213
2,11,0.0,1,5.5,34.5,0.7,0.7,2,1201
2,11,0.0,1,5.5,34.5,0.7,0.7,3,1588
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.1,1,57772
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.1,2,60990
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.1,3,61289
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.3,1,55375
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.3,2,56764
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.3,3,57114
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.5,1,45909
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.5,2,47278
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.5,3,49157
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.7,1,41101
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.7,2,44097
244,20,73.566296631,134,16.8074699891,31.9303278689,0.1,0.7,3,44813
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.1,1,4737
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.1,2,4831
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.1,3,4920
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.3,1,4883
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.3,2,4769
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.3,3,4821
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.5,1,4635
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.5,2,5059
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.5,3,5150
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.7,1,4829
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.7,2,4590
244,20,73.566296631,134,16.8074699891,31.9303278689,0.3,0.7,3,4788
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.1,1,1967
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.1,2,1891
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.1,3,2523
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.3,1,1940
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.3,2,1834
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.3,3,1868
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.5,1,1864
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.5,2,1887
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.5,3,1913
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.7,1,1855
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.7,2,1911
244,20,73.566296631,134,16.8074699891,31.9303278689,0.5,0.7,3,1930
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.1,1,1245
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.1,2,1309
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.1,3,1236
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.3,1,1257
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.3,2,1245
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.3,3,1289
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.5,1,1285
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.5,2,1258
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.5,3,1263
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.7,1,1606
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.7,2,1328
244,20,73.566296631,134,16.8074699891,31.9303278689,0.7,0.7,3,1247
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.1,1,2769
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.1,2,3239
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.1,3,2872
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.3,1,2737
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.3,2,2765
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.3,3,2867
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.5,1,2590
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.5,2,2553
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.5,3,2609
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.7,1,2195
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.7,2,2350
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.1,0.7,3,2384
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.1,1,1477
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.1,2,1321
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.1,3,1465
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.3,1,1498
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.3,2,1495
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.3,3,1506
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.5,1,1473
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.5,2,1457
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.5,3,1449
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.7,1,1413
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.7,2,1488
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.3,0.7,3,1478
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.1,1,1166
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.1,2,1211
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.1,3,1215
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.3,1,1170
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.3,2,1217
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.3,3,1199
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.5,1,1198
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.5,2,1193
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.5,3,1208
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.7,1,1213
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.7,2,1162
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.5,0.7,3,1205
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.1,1,1209
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.1,2,1189
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.1,3,1177
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.3,1,1196
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.3,2,1203
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.3,3,1177
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.5,1,1198
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.5,2,1169
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.5,3,1231
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.7,1,1227
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.7,2,1174
13,14,3.74165738677,7,12.7632052512,20.8461538462,0.7,0.7,3,1205
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.1,1,1367
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.1,2,1353
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.1,3,1636
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.3,1,1309
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.3,2,1349
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.3,3,1440
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.5,1,1406
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.5,2,1333
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.5,3,1330
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.7,1,1365
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.7,2,1325
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.1,0.7,3,1349
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.1,1,1221
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.1,2,1240
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.1,3,1264
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.3,1,1216
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.3,2,1228
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.3,3,1247
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.5,1,1217
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.5,2,1236
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.5,3,1860
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.7,1,1397
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.7,2,1226
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.3,0.7,3,1265
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.1,1,4312
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.1,2,1200
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.1,3,1220
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.3,1,1233
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.3,2,1232
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.3,3,1214
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.5,1,1237
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.5,2,1240
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.5,3,1234
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.7,1,1245
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.7,2,1195
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.5,0.7,3,1196
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.1,1,1197
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.1,2,1192
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.1,3,1187
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.3,1,1192
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.3,2,1178
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.3,3,1179
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.5,1,1179
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.5,2,1574
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.5,3,1232
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.7,1,1233
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.7,2,1253
21,13,6.7082039325,11,12.9453762572,22.1904761905,0.7,0.7,3,1227
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.1,1,43495
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.1,2,41424
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.1,3,42586
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.3,1,35175
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.3,2,36558
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.3,3,37529
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.5,1,30307
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.5,2,34125
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.5,3,32059
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.7,1,26520
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.7,2,28491
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.1,0.7,3,28414
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.1,1,3659
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.1,2,3760
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.1,3,3752
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.3,1,3520
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.3,2,4960
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.3,3,3635
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.5,1,3657
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.5,2,3650
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.5,3,3777
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.7,1,3586
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.7,2,3577
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.3,0.7,3,3600
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.1,1,1657
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.1,2,1624
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.1,3,1714
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.3,1,1620
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.3,2,1663
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.3,3,1458
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.5,1,1639
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.5,2,1650
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.5,3,1639
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.7,1,1629
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.7,2,1631
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.5,0.7,3,1733
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.1,1,1296
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.1,2,1239
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.1,3,1238
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.3,1,1294
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.3,2,1371
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.3,3,1267
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.5,1,1269
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.5,2,1242
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.5,3,1237
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.7,1,1298
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.7,2,1233
121,20,36.2077339805,66,17.1729173674,32.6363636364,0.7,0.7,3,1235
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.1,1,60477
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.1,2,62764
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.1,3,69727
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.3,1,71075
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.3,2,65594
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.3,3,62125
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.5,1,54072
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.5,2,54505
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.5,3,59068
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.7,1,54377
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.7,2,54715
485,20,145.1034114,263,16.2046960308,31.2350515464,0.1,0.7,3,56475
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.1,1,6112
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.1,2,6392
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.1,3,6418
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.3,1,6132
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.3,2,6137
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.3,3,6871
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.5,1,6492
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.5,2,6229
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.5,3,6293
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.7,1,5942
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.7,2,5923
485,20,145.1034114,263,16.2046960308,31.2350515464,0.3,0.7,3,6591
485,20,145.1034114,263,16.2046960308,31.2350515464,0.5,0.1,1,2217
485,20,145.1034114,263,16.2046960308,31.2350515464,0.5,0.1,2,2231
485,20,145.1034114,263,16.2046960308,31.2350515464,0.5,0.1,3,2297
485,20,145.1034114,263,16.2046960308,31.2350515464,0.5,0.3,1,2222
