@RELATION aprioriDataset
@attribute transactions numeric
@attribute items numeric
@attribute avg_transaction numeric
@attribute var_transaction numeric
@attribute avg_items numeric
@attribute var_items numeric
@attribute minSup numeric
@attribute minConf numeric
@attribute workers numeric
@attribute time numeric
@data
728,19,292.26,306.0,16.22,30.52,0.3,0.1,4,2290
728,19,292.26,306.0,16.22,30.52,0.3,0.1,6,2279
728,19,292.26,306.0,16.22,30.52,0.3,0.4,2,2509
728,19,292.26,306.0,16.22,30.52,0.3,0.4,4,2336
728,19,292.26,306.0,16.22,30.52,0.3,0.4,6,2330
728,19,292.26,306.0,16.22,30.52,0.3,0.7,2,2121
728,19,292.26,306.0,16.22,30.52,0.3,0.7,4,2254
728,19,292.26,306.0,16.22,30.52,0.3,0.7,6,2281
725,20,295.45,297.0,15.96,30.73,0.1,0.1,2,5038
725,20,295.45,297.0,15.96,30.73,0.1,0.1,4,4292
725,20,295.45,297.0,15.96,30.73,0.1,0.1,6,4487
725,20,295.45,297.0,15.96,30.73,0.1,0.4,2,3575
725,20,295.45,297.0,15.96,30.73,0.1,0.4,4,3793
725,20,295.45,297.0,15.96,30.73,0.1,0.4,6,4262
725,20,295.45,297.0,15.96,30.73,0.1,0.7,2,4166
725,20,295.45,297.0,15.96,30.73,0.1,0.7,4,4685
725,20,295.45,297.0,15.96,30.73,0.1,0.7,6,3821
725,20,295.45,297.0,15.96,30.73,0.3,0.1,2,2426
725,20,295.45,297.0,15.96,30.73,0.3,0.1,4,2065
725,20,295.45,297.0,15.96,30.73,0.3,0.1,6,2425
725,20,295.45,297.0,15.96,30.73,0.3,0.4,2,2061
725,20,295.45,297.0,15.96,30.73,0.3,0.4,4,2216
725,20,295.45,297.0,15.96,30.73,0.3,0.4,6,2318
725,20,295.45,297.0,15.96,30.73,0.3,0.7,2,2071
725,20,295.45,297.0,15.96,30.73,0.3,0.7,4,2202
725,20,295.45,297.0,15.96,30.73,0.3,0.7,6,2323
725,20,264.44,337.0,16.14,30.64,0.1,0.1,2,17661
725,20,264.44,337.0,16.14,30.64,0.1,0.1,4,18881
725,20,264.44,337.0,16.14,30.64,0.1,0.1,6,18941
725,20,264.44,337.0,16.14,30.64,0.1,0.4,2,17667
725,20,264.44,337.0,16.14,30.64,0.1,0.4,4,17778
725,20,264.44,337.0,16.14,30.64,0.1,0.4,6,19152
725,20,264.44,337.0,16.14,30.64,0.1,0.7,2,15024
725,20,264.44,337.0,16.14,30.64,0.1,0.7,4,16013
725,20,264.44,337.0,16.14,30.64,0.1,0.7,6,16200
725,20,264.44,337.0,16.14,30.64,0.3,0.1,2,4986
725,20,264.44,337.0,16.14,30.64,0.3,0.1,4,5030
725,20,264.44,337.0,16.14,30.64,0.3,0.1,6,5197
725,20,264.44,337.0,16.14,30.64,0.3,0.4,2,5010
725,20,264.44,337.0,16.14,30.64,0.3,0.4,4,5087
725,20,264.44,337.0,16.14,30.64,0.3,0.4,6,5609
725,20,264.44,337.0,16.14,30.64,0.3,0.7,2,4901
725,20,264.44,337.0,16.14,30.64,0.3,0.7,4,5281
725,20,264.44,337.0,16.14,30.64,0.3,0.7,6,5280
726,19,293.99,311.0,16.02,30.68,0.1,0.1,2,3701
726,19,293.99,311.0,16.02,30.68,0.1,0.1,4,3849
726,19,293.99,311.0,16.02,30.68,0.1,0.1,6,3921
726,19,293.99,311.0,16.02,30.68,0.1,0.4,2,3696
726,19,293.99,311.0,16.02,30.68,0.1,0.4,4,3737
726,19,293.99,311.0,16.02,30.68,0.1,0.4,6,3922
726,19,293.99,311.0,16.02,30.68,0.1,0.7,2,3685
726,19,293.99,311.0,16.02,30.68,0.1,0.7,4,3549
726,19,293.99,311.0,16.02,30.68,0.1,0.7,6,3907
726,19,293.99,311.0,16.02,30.68,0.3,0.1,2,2202
726,19,293.99,311.0,16.02,30.68,0.3,0.1,4,2211
726,19,293.99,311.0,16.02,30.68,0.3,0.1,6,2200
726,19,293.99,311.0,16.02,30.68,0.3,0.4,2,2306
726,19,293.99,311.0,16.02,30.68,0.3,0.4,4,2242
726,19,293.99,311.0,16.02,30.68,0.3,0.4,6,2322
726,19,293.99,311.0,16.02,30.68,0.3,0.7,2,2330
726,19,293.99,311.0,16.02,30.68,0.3,0.7,4,2256
726,19,293.99,311.0,16.02,30.68,0.3,0.7,6,2230
727,19,262.59,361.0,16.03,31.05,0.1,0.1,2,19781
727,19,262.59,361.0,16.03,31.05,0.1,0.1,4,21163
727,19,262.59,361.0,16.03,31.05,0.1,0.1,6,21945
727,19,262.59,361.0,16.03,31.05,0.1,0.4,2,17660
727,19,262.59,361.0,16.03,31.05,0.1,0.4,4,18759
727,19,262.59,361.0,16.03,31.05,0.1,0.4,6,20062
727,19,262.59,361.0,16.03,31.05,0.1,0.7,2,16464
727,19,262.59,361.0,16.03,31.05,0.1,0.7,4,16522
727,19,262.59,361.0,16.03,31.05,0.1,0.7,6,20819
727,19,262.59,361.0,16.03,31.05,0.3,0.1,2,7214
727,19,262.59,361.0,16.03,31.05,0.3,0.1,4,5193
727,19,262.59,361.0,16.03,31.05,0.3,0.1,6,5845
727,19,262.59,361.0,16.03,31.05,0.3,0.4,2,6187
727,19,262.59,361.0,16.03,31.05,0.3,0.4,4,6020
727,19,262.59,361.0,16.03,31.05,0.3,0.4,6,5982
727,19,262.59,361.0,16.03,31.05,0.3,0.7,2,5669
727,19,262.59,361.0,16.03,31.05,0.3,0.7,4,5997
727,19,262.59,361.0,16.03,31.05,0.3,0.7,6,5716
728,20,269.38,343.0,16.11,30.76,0.1,0.1,2,19194
728,20,269.38,343.0,16.11,30.76,0.1,0.1,4,19955
728,20,269.38,343.0,16.11,30.76,0.1,0.1,6,21103
728,20,269.38,343.0,16.11,30.76,0.1,0.4,2,18077
728,20,269.38,343.0,16.11,30.76,0.1,0.4,4,18995
728,20,269.38,343.0,16.11,30.76,0.1,0.4,6,18891
728,20,269.38,343.0,16.11,30.76,0.1,0.7,2,16312
728,20,269.38,343.0,16.11,30.76,0.1,0.7,4,16308
728,20,269.38,343.0,16.11,30.76,0.1,0.7,6,17068
728,20,269.38,343.0,16.11,30.76,0.3,0.1,2,5241
728,20,269.38,343.0,16.11,30.76,0.3,0.1,4,5452
728,20,269.38,343.0,16.11,30.76,0.3,0.1,6,5482
728,20,269.38,343.0,16.11,30.76,0.3,0.4,2,5565
728,20,269.38,343.0,16.11,30.76,0.3,0.4,4,5607
728,20,269.38,343.0,16.11,30.76,0.3,0.4,6,5493
728,20,269.38,343.0,16.11,30.76,0.3,0.7,2,5251
728,20,269.38,343.0,16.11,30.76,0.3,0.7,4,5432
728,20,269.38,343.0,16.11,30.76,0.3,0.7,6,5435
732,19,298.95,313.0,16.18,30.59,0.1,0.1,2,2973
732,19,298.95,313.0,16.18,30.59,0.1,0.1,4,3085
732,19,298.95,313.0,16.18,30.59,0.1,0.1,6,3008
732,19,298.95,313.0,16.18,30.59,0.1,0.4,2,2886
732,19,298.95,313.0,16.18,30.59,0.1,0.4,4,2926
732,19,298.95,313.0,16.18,30.59,0.1,0.4,6,2970
732,19,298.95,313.0,16.18,30.59,0.1,0.7,2,2902
732,19,298.95,313.0,16.18,30.59,0.1,0.7,4,3253
732,19,298.95,313.0,16.18,30.59,0.1,0.7,6,3019
732,19,298.95,313.0,16.18,30.59,0.3,0.1,2,2248
732,19,298.95,313.0,16.18,30.59,0.3,0.1,4,2299
732,19,298.95,313.0,16.18,30.59,0.3,0.1,6,2522
732,19,298.95,313.0,16.18,30.59,0.3,0.4,2,2247
732,19,298.95,313.0,16.18,30.59,0.3,0.4,4,2287
732,19,298.95,313.0,16.18,30.59,0.3,0.4,6,2279
732,19,298.95,313.0,16.18,30.59,0.3,0.7,2,2171
732,19,298.95,313.0,16.18,30.59,0.3,0.7,4,2289
732,19,298.95,313.0,16.18,30.59,0.3,0.7,6,2251
734,20,266.1,343.0,16.15,30.85,0.1,0.1,2,23779
734,20,266.1,343.0,16.15,30.85,0.1,0.1,4,19172
734,20,266.1,343.0,16.15,30.85,0.1,0.1,6,19009
734,20,266.1,343.0,16.15,30.85,0.1,0.4,2,16312
734,20,266.1,343.0,16.15,30.85,0.1,0.4,4,17076
734,20,266.1,343.0,16.15,30.85,0.1,0.4,6,17929
734,20,266.1,343.0,16.15,30.85,0.1,0.7,2,15211
734,20,266.1,343.0,16.15,30.85,0.1,0.7,4,16172
734,20,266.1,343.0,16.15,30.85,0.1,0.7,6,16390
734,20,266.1,343.0,16.15,30.85,0.3,0.1,2,5163
734,20,266.1,343.0,16.15,30.85,0.3,0.1,4,5199
734,20,266.1,343.0,16.15,30.85,0.3,0.1,6,5501
734,20,266.1,343.0,16.15,30.85,0.3,0.4,2,5099
734,20,266.1,343.0,16.15,30.85,0.3,0.4,4,5182
734,20,266.1,343.0,16.15,30.85,0.3,0.4,6,5651
734,20,266.1,343.0,16.15,30.85,0.3,0.7,2,5108
734,20,266.1,343.0,16.15,30.85,0.3,0.7,4,5350
734,20,266.1,343.0,16.15,30.85,0.3,0.7,6,6006
734,21,233.4,373.0,16.17,30.59,0.1,0.1,2,71014
734,21,233.4,373.0,16.17,30.59,0.1,0.1,4,72171
734,21,233.4,373.0,16.17,30.59,0.1,0.1,6,79181
734,21,233.4,373.0,16.17,30.59,0.1,0.4,2,69621
734,21,233.4,373.0,16.17,30.59,0.1,0.4,4,72206
734,21,233.4,373.0,16.17,30.59,0.1,0.4,6,71877
734,21,233.4,373.0,16.17,30.59,0.1,0.7,2,63842
734,21,233.4,373.0,16.17,30.59,0.1,0.7,4,64672
734,21,233.4,373.0,16.17,30.59,0.1,0.7,6,66461
734,21,233.4,373.0,16.17,30.59,0.3,0.1,2,8199
734,21,233.4,373.0,16.17,30.59,0.3,0.1,4,8907
734,21,233.4,373.0,16.17,30.59,0.3,0.1,6,9071
734,21,233.4,373.0,16.17,30.59,0.3,0.4,2,8404
734,21,233.4,373.0,16.17,30.59,0.3,0.4,4,8519
734,21,233.4,373.0,16.17,30.59,0.3,0.4,6,9075
734,21,233.4,373.0,16.17,30.59,0.3,0.7,2,8536
734,21,233.4,373.0,16.17,30.59,0.3,0.7,4,8857
734,21,233.4,373.0,16.17,30.59,0.3,0.7,6,10195
728,20,296.1,294.0,16.07,30.72,0.1,0.1,2,3417
728,20,296.1,294.0,16.07,30.72,0.1,0.1,4,3713
728,20,296.1,294.0,16.07,30.72,0.1,0.1,6,2913
728,20,296.1,294.0,16.07,30.72,0.1,0.4,2,3063
728,20,296.1,294.0,16.07,30.72,0.1,0.4,4,3359
728,20,296.1,294.0,16.07,30.72,0.1,0.4,6,2940
728,20,296.1,294.0,16.07,30.72,0.1,0.7,2,3096
728,20,296.1,294.0,16.07,30.72,0.1,0.7,4,3254
728,20,296.1,294.0,16.07,30.72,0.1,0.7,6,3220
728,20,296.1,294.0,16.07,30.72,0.3,0.1,2,2460
728,20,296.1,294.0,16.07,30.72,0.3,0.1,4,2428
728,20,296.1,294.0,16.07,30.72,0.3,0.1,6,2054
728,20,296.1,294.0,16.07,30.72,0.3,0.4,2,2018
728,20,296.1,294.0,16.07,30.72,0.3,0.4,4,2060
728,20,296.1,294.0,16.07,30.72,0.3,0.4,6,1994
728,20,296.1,294.0,16.07,30.72,0.3,0.7,2,1927
728,20,296.1,294.0,16.07,30.72,0.3,0.7,4,1968
728,20,296.1,294.0,16.07,30.72,0.3,0.7,6,2049
742,20,270.09,348.0,16.17,30.51,0.1,0.1,2,28221
742,20,270.09,348.0,16.17,30.51,0.1,0.1,4,23157
742,20,270.09,348.0,16.17,30.51,0.1,0.1,6,23787
742,20,270.09,348.0,16.17,30.51,0.1,0.4,2,20020
742,20,270.09,348.0,16.17,30.51,0.1,0.4,4,19869
742,20,270.09,348.0,16.17,30.51,0.1,0.4,6,25502
742,20,270.09,348.0,16.17,30.51,0.1,0.7,2,18308
742,20,270.09,348.0,16.17,30.51,0.1,0.7,4,16606
742,20,270.09,348.0,16.17,30.51,0.1,0.7,6,16469
742,20,270.09,348.0,16.17,30.51,0.3,0.1,2,4374
742,20,270.09,348.0,16.17,30.51,0.3,0.1,4,4684
742,20,270.09,348.0,16.17,30.51,0.3,0.1,6,4724
742,20,270.09,348.0,16.17,30.51,0.3,0.4,2,4468
742,20,270.09,348.0,16.17,30.51,0.3,0.4,4,4707
742,20,270.09,348.0,16.17,30.51,0.3,0.4,6,5560
742,20,270.09,348.0,16.17,30.51,0.3,0.7,2,4718
742,20,270.09,348.0,16.17,30.51,0.3,0.7,4,5479
742,20,270.09,348.0,16.17,30.51,0.3,0.7,6,5580
724,21,229.92,374.0,15.99,31.15,0.1,0.1,2,81103
724,21,229.92,374.0,15.99,31.15,0.1,0.1,4,83751
724,21,229.92,374.0,15.99,31.15,0.1,0.1,6,89379
724,21,229.92,374.0,15.99,31.15,0.1,0.4,2,74372
724,21,229.92,374.0,15.99,31.15,0.1,0.4,4,78925
724,21,229.92,374.0,15.99,31.15,0.1,0.4,6,78493
724,21,229.92,374.0,15.99,31.15,0.1,0.7,2,67937
724,21,229.92,374.0,15.99,31.15,0.1,0.7,4,83304
724,21,229.92,374.0,15.99,31.15,0.1,0.7,6,74099
724,21,229.92,374.0,15.99,31.15,0.3,0.1,2,9003
724,21,229.92,374.0,15.99,31.15,0.3,0.1,4,8915
724,21,229.92,374.0,15.99,31.15,0.3,0.1,6,10055
724,21,229.92,374.0,15.99,31.15,0.3,0.4,2,9196
724,21,229.92,374.0,15.99,31.15,0.3,0.4,4,9173
724,21,229.92,374.0,15.99,31.15,0.3,0.4,6,9834
724,21,229.92,374.0,15.99,31.15,0.3,0.7,2,9020
724,21,229.92,374.0,15.99,31.15,0.3,0.7,4,9531
724,21,229.92,374.0,15.99,31.15,0.3,0.7,6,10083
720,21,231.29,367.0,16.17,30.87,0.1,0.1,2,76445
720,21,231.29,367.0,16.17,30.87,0.1,0.1,4,79297
720,21,231.29,367.0,16.17,30.87,0.1,0.1,6,80488
720,21,231.29,367.0,16.17,30.87,0.1,0.4,2,76204
720,21,231.29,367.0,16.17,30.87,0.1,0.4,4,72828
720,21,231.29,367.0,16.17,30.87,0.1,0.4,6,77574
720,21,231.29,367.0,16.17,30.87,0.1,0.7,2,77199
720,21,231.29,367.0,16.17,30.87,0.1,0.7,4,81126
720,21,231.29,367.0,16.17,30.87,0.1,0.7,6,93846
720,21,231.29,367.0,16.17,30.87,0.3,0.1,2,8793
720,21,231.29,367.0,16.17,30.87,0.3,0.1,4,9338
720,21,231.29,367.0,16.17,30.87,0.3,0.1,6,9816
720,21,231.29,367.0,16.17,30.87,0.3,0.4,2,9055
720,21,231.29,367.0,16.17,30.87,0.3,0.4,4,9563
720,21,231.29,367.0,16.17,30.87,0.3,0.4,6,9571
720,21,231.29,367.0,16.17,30.87,0.3,0.7,2,8570
720,21,231.29,367.0,16.17,30.87,0.3,0.7,4,8625
720,21,231.29,367.0,16.17,30.87,0.3,0.7,6,9381
722,19,261.22,355.0,16.4,30.47,0.1,0.1,2,19114
722,19,261.22,355.0,16.4,30.47,0.1,0.1,4,20231
722,19,261.22,355.0,16.4,30.47,0.1,0.1,6,19726
722,19,261.22,355.0,16.4,30.47,0.1,0.4,2,17722
722,19,261.22,355.0,16.4,30.47,0.1,0.4,4,18364
722,19,261.22,355.0,16.4,30.47,0.1,0.4,6,19215
722,19,261.22,355.0,16.4,30.47,0.1,0.7,2,16989
722,19,261.22,355.0,16.4,30.47,0.1,0.7,4,16802
722,19,261.22,355.0,16.4,30.47,0.1,0.7,6,17657
722,19,261.22,355.0,16.4,30.47,0.3,0.1,2,5663
722,19,261.22,355.0,16.4,30.47,0.3,0.1,4,5855
722,19,261.22,355.0,16.4,30.47,0.3,0.1,6,5984
722,19,261.22,355.0,16.4,30.47,0.3,0.4,2,5607
722,19,261.22,355.0,16.4,30.47,0.3,0.4,4,5978
722,19,261.22,355.0,16.4,30.47,0.3,0.4,6,5863
722,19,261.22,355.0,16.4,30.47,0.3,0.7,2,5575
722,19,261.22,355.0,16.4,30.47,0.3,0.7,4,6016
722,19,261.22,355.0,16.4,30.47,0.3,0.7,6,6223
733,20,291.99,284.0,16.2,30.54,0.1,0.1,2,2641
733,20,291.99,284.0,16.2,30.54,0.1,0.1,4,2782
733,20,291.99,284.0,16.2,30.54,0.1,0.1,6,2829
733,20,291.99,284.0,16.2,30.54,0.1,0.4,2,2702
733,20,291.99,284.0,16.2,30.54,0.1,0.4,4,2830
733,20,291.99,284.0,16.2,30.54,0.1,0.4,6,2734
733,20,291.99,284.0,16.2,30.54,0.1,0.7,2,2670
733,20,291.99,284.0,16.2,30.54,0.1,0.7,4,2664
733,20,291.99,284.0,16.2,30.54,0.1,0.7,6,2805
733,20,291.99,284.0,16.2,30.54,0.3,0.1,2,2140
733,20,291.99,284.0,16.2,30.54,0.3,0.1,4,2251
733,20,291.99,284.0,16.2,30.54,0.3,0.1,6,2160
733,20,291.99,284.0,16.2,30.54,0.3,0.4,2,2204
733,20,291.99,284.0,16.2,30.54,0.3,0.4,4,2239
733,20,291.99,284.0,16.2,30.54,0.3,0.4,6,2184
733,20,291.99,284.0,16.2,30.54,0.3,0.7,2,2095
733,20,291.99,284.0,16.2,30.54,0.3,0.7,4,2091
733,20,291.99,284.0,16.2,30.54,0.3,0.7,6,2287
725,20,293.95,292.0,16.1,30.48,0.1,0.1,2,3249
725,20,293.95,292.0,16.1,30.48,0.1,0.1,4,3418
725,20,293.95,292.0,16.1,30.48,0.1,0.1,6,3385
725,20,293.95,292.0,16.1,30.48,0.1,0.4,2,3036
725,20,293.95,292.0,16.1,30.48,0.1,0.4,4,3179
725,20,293.95,292.0,16.1,30.48,0.1,0.4,6,3330
725,20,293.95,292.0,16.1,30.48,0.1,0.7,2,3207
725,20,293.95,292.0,16.1,30.48,0.1,0.7,4,3110
725,20,293.95,292.0,16.1,30.48,0.1,0.7,6,3235
725,20,293.95,292.0,16.1,30.48,0.3,0.1,2,2134
725,20,293.95,292.0,16.1,30.48,0.3,0.1,4,1954
725,20,293.95,292.0,16.1,30.48,0.3,0.1,6,2129
725,20,293.95,292.0,16.1,30.48,0.3,0.4,2,2018
725,20,293.95,292.0,16.1,30.48,0.3,0.4,4,1969
725,20,293.95,292.0,16.1,30.48,0.3,0.4,6,2001
725,20,293.95,292.0,16.1,30.48,0.3,0.7,2,1908
725,20,293.95,292.0,16.1,30.48,0.3,0.7,4,1881
725,20,293.95,292.0,16.1,30.48,0.3,0.7,6,1994
728,21,233.15,374.0,16.11,30.95,0.1,0.1,2,71977
728,21,233.15,374.0,16.11,30.95,0.1,0.1,4,69987
728,21,233.15,374.0,16.11,30.95,0.1,0.1,6,73367
728,21,233.15,374.0,16.11,30.95,0.1,0.4,2,69304
728,21,233.15,374.0,16.11,30.95,0.1,0.4,4,66850
728,21,233.15,374.0,16.11,30.95,0.1,0.4,6,69294
728,21,233.15,374.0,16.11,30.95,0.1,0.7,2,57370
728,21,233.15,374.0,16.11,30.95,0.1,0.7,4,63887
728,21,233.15,374.0,16.11,30.95,0.1,0.7,6,63890
728,21,233.15,374.0,16.11,30.95,0.3,0.1,2,9916
728,21,233.15,374.0,16.11,30.95,0.3,0.1,4,10303
728,21,233.15,374.0,16.11,30.95,0.3,0.1,6,11553
728,21,233.15,374.0,16.11,30.95,0.3,0.4,2,10259
728,21,233.15,374.0,16.11,30.95,0.3,0.4,4,10218
728,21,233.15,374.0,16.11,30.95,0.3,0.4,6,11490
728,21,233.15,374.0,16.11,30.95,0.3,0.7,2,9885
728,21,233.15,374.0,16.11,30.95,0.3,0.7,4,10732
728,21,233.15,374.0,16.11,30.95,0.3,0.7,6,12456
727,21,231.08,371.0,16.27,31.02,0.1,0.1,2,75209
727,21,231.08,371.0,16.27,31.02,0.1,0.1,4,75764
727,21,231.08,371.0,16.27,31.02,0.1,0.1,6,77570
727,21,231.08,371.0,16.27,31.02,0.1,0.4,2,66368
727,21,231.08,371.0,16.27,31.02,0.1,0.4,4,66780
727,21,231.08,371.0,16.27,31.02,0.1,0.4,6,70707
727,21,231.08,371.0,16.27,31.02,0.1,0.7,2,59720
727,21,231.08,371.0,16.27,31.02,0.1,0.7,4,60993
727,21,231.08,371.0,16.27,31.02,0.1,0.7,6,63613
727,21,231.08,371.0,16.27,31.02,0.3,0.1,2,8707
727,21,231.08,371.0,16.27,31.02,0.3,0.1,4,9133
727,21,231.08,371.0,16.27,31.02,0.3,0.1,6,9294
727,21,231.08,371.0,16.27,31.02,0.3,0.4,2,8720
727,21,231.08,371.0,16.27,31.02,0.3,0.4,4,9444
727,21,231.08,371.0,16.27,31.02,0.3,0.4,6,9571
727,21,231.08,371.0,16.27,31.02,0.3,0.7,2,8721
727,21,231.08,371.0,16.27,31.02,0.3,0.7,4,9248
727,21,231.08,371.0,16.27,31.02,0.3,0.7,6,9551
721,20,266.22,338.0,16.22,30.8,0.1,0.1,2,19073
721,20,266.22,338.0,16.22,30.8,0.1,0.1,4,19774
721,20,266.22,338.0,16.22,30.8,0.1,0.1,6,19686
721,20,266.22,338.0,16.22,30.8,0.1,0.4,2,16930
721,20,266.22,338.0,16.22,30.8,0.1,0.4,4,17611
721,20,266.22,338.0,16.22,30.8,0.1,0.4,6,18196
721,20,266.22,338.0,16.22,30.8,0.1,0.7,2,14866
721,20,266.22,338.0,16.22,30.8,0.1,0.7,4,16183
721,20,266.22,338.0,16.22,30.8,0.1,0.7,6,16133
721,20,266.22,338.0,16.22,30.8,0.3,0.1,2,5184
721,20,266.22,338.0,16.22,30.8,0.3,0.1,4,5387
721,20,266.22,338.0,16.22,30.8,0.3,0.1,6,6667
721,20,266.22,338.0,16.22,30.8,0.3,0.4,2,5441
721,20,266.22,338.0,16.22,30.8,0.3,0.4,4,5659
721,20,266.22,338.0,16.22,30.8,0.3,0.4,6,5613
721,20,266.22,338.0,16.22,30.8,0.3,0.7,2,5461
721,20,266.22,338.0,16.22,30.8,0.3,0.7,4,5384
721,20,266.22,338.0,16.22,30.8,0.3,0.7,6,5566
737,21,237.38,372.0,16.23,30.48,0.1,0.1,2,82356
737,21,237.38,372.0,16.23,30.48,0.1,0.1,4,82593
737,21,237.38,372.0,16.23,30.48,0.1,0.1,6,207309
737,21,237.38,372.0,16.23,30.48,0.1,0.4,2,76008
737,21,237.38,372.0,16.23,30.48,0.1,0.4,4,77128
737,21,237.38,372.0,16.23,30.48,0.1,0.4,6,79588
737,21,237.38,372.0,16.23,30.48,0.1,0.7,2,71531
737,21,237.38,372.0,16.23,30.48,0.1,0.7,4,74039
737,21,237.38,372.0,16.23,30.48,0.1,0.7,6,75677
737,21,237.38,372.0,16.23,30.48,0.3,0.1,2,6669
737,21,237.38,372.0,16.23,30.48,0.3,0.1,4,7095
737,21,237.38,372.0,16.23,30.48,0.3,0.1,6,8553
737,21,237.38,372.0,16.23,30.48,0.3,0.4,2,7153
737,21,237.38,372.0,16.23,30.48,0.3,0.4,4,7658
737,21,237.38,372.0,16.23,30.48,0.3,0.4,6,7244
737,21,237.38,372.0,16.23,30.48,0.3,0.7,2,7568
737,21,237.38,372.0,16.23,30.48,0.3,0.7,4,7157
737,21,237.38,372.0,16.23,30.48,0.3,0.7,6,7199
745,20,267.41,348.0,16.47,30.37,0.1,0.1,2,20527
745,20,267.41,348.0,16.47,30.37,0.1,0.1,4,19833
745,20,267.41,348.0,16.47,30.37,0.1,0.1,6,21133
745,20,267.41,348.0,16.47,30.37,0.1,0.4,2,18184
745,20,267.41,348.0,16.47,30.37,0.1,0.4,4,17876
745,20,267.41,348.0,16.47,30.37,0.1,0.4,6,20714
745,20,267.41,348.0,16.47,30.37,0.1,0.7,2,20070
745,20,267.41,348.0,16.47,30.37,0.1,0.7,4,16465
745,20,267.41,348.0,16.47,30.37,0.1,0.7,6,17521
745,20,267.41,348.0,16.47,30.37,0.3,0.1,2,5214
745,20,267.41,348.0,16.47,30.37,0.3,0.1,4,5731
745,20,267.41,348.0,16.47,30.37,0.3,0.1,6,5448
745,20,267.41,348.0,16.47,30.37,0.3,0.4,2,5056
745,20,267.41,348.0,16.47,30.37,0.3,0.4,4,5148
745,20,267.41,348.0,16.47,30.37,0.3,0.4,6,5537
745,20,267.41,348.0,16.47,30.37,0.3,0.7,2,5436
745,20,267.41,348.0,16.47,30.37,0.3,0.7,4,5379
745,20,267.41,348.0,16.47,30.37,0.3,0.7,6,5546
735,21,227.11,374.0,16.24,30.66,0.1,0.1,2,89985
735,21,227.11,374.0,16.24,30.66,0.1,0.1,4,96483
